case_id,t_model,t_cap,Longitude,Latitude
3131673,SG 3.1-129,3100,-92.314651,43.178482
3089906,GE2.3-116,2300,-92.313286,41.561893
3131987,SG 3.1-129,3100,-92.31134,43.148758
3131500,,0,-92.311302,43.148758
3132077,SG 3.1-129,3100,-92.311073,43.131718
3090180,GE2.3-116,2300,-92.310326,41.547905
3129461,SG 3.1-129,3100,-92.310143,43.16386
3131787,GE 2.82-127,2820,-92.30928,43.203835
3090236,GE2.3-116,2300,-92.308586,41.533623
3091391,GE2.3-116,2300,-92.308464,41.55653
3131731,SG 3.1-129,3100,-92.30764,43.179649
3131520,SG 3.1-129,3100,-92.305916,43.156162
3129352,SG 3.1-129,3100,-92.305862,43.133297
3132425,GE 2.82-127,2820,-92.305061,43.189487
3090278,GE2.3-116,2300,-92.304398,41.535072
3091471,GE2.3-116,2300,-92.303383,41.555588
3130127,SG 3.1-129,3100,-92.301697,43.122765
3090110,GE2.3-116,2300,-92.299942,41.536999
3131813,SG 3.1-129,3100,-92.294365,43.174347
3131645,SG 3.1-129,3100,-92.293755,43.190353
3106646,V110-2.0,2000,-92.293755,41.698685
3131616,SG 3.1-129,3100,-92.293343,43.132313
3132301,SG 3.1-129,3100,-92.291756,43.144741
3131589,SG 3.1-129,3100,-92.289131,43.160313
3107307,V110-2.2,2200,-92.287834,41.705761
3132060,SG 3.1-129,3100,-92.287369,43.178894
3132118,SG 3.1-129,3100,-92.285187,43.106331
3132242,SG 3.1-129,3100,-92.284157,43.130318
3132523,SG 3.1-129,3100,-92.282295,43.159351
3107089,V136-4.3,4300,-92.282249,41.707741
3132485,SG 3.1-129,3100,-92.281158,43.178886
3131869,SG 3.1-129,3100,-92.27774,43.16732
3107075,V110-2.0,2000,-92.276917,41.708595
3132188,SG 3.1-129,3100,-92.275879,43.136658
3131778,SG 3.1-129,3100,-92.275246,43.117828
3132074,SG 3.1-129,3100,-92.27507,43.09206
3105993,V110-2.2,2200,-92.272606,41.711346
3132099,SG 3.1-129,3100,-92.26886,43.117207
3100606,V136-4.3,4300,-92.267853,41.690605
3131748,SG 3.1-129,3100,-92.267181,43.154213
3106913,V136-4.3,4300,-92.267059,41.656807
3107569,V136-4.3,4300,-92.266312,41.712185
3107227,V110-2.0,2000,-92.263069,41.699135
3106680,V136-4.3,4300,-92.262306,41.715611
3132561,SG 3.1-129,3100,-92.262123,43.12307
3131532,SG 3.1-129,3100,-92.260895,43.143604
3132551,SG 3.1-129,3100,-92.26049,43.101669
3132570,SG 3.1-129,3100,-92.25872,43.161167
3107239,GE2.82-127,2820,-92.25145,41.664555
3132102,SG 3.1-129,3100,-92.251152,43.099266
3102796,V136-4.3,4300,-92.248085,41.698002
3102604,V110-2.2,2200,-92.247421,41.715744
3131694,SG 3.1-129,3100,-92.2453,43.099888
3107332,GE2.82-127,2820,-92.24427,41.707596
3105445,V136-4.3,4300,-92.243248,41.680286
3106284,V136-4.3,4300,-92.237663,41.679718
3105610,V136-4.3,4300,-92.236755,41.70892
3106188,GE2.82-127,2820,-92.234833,41.683369
3131512,SG 3.1-129,3100,-92.233116,43.095291
3107855,V136-4.3,4300,-92.232994,41.722958
3107621,GE2.82-127,2820,-92.229004,41.683624
3106617,V136-4.3,4300,-92.228561,41.708145
3131572,SG 3.1-129,3100,-92.228065,43.095119
3108427,V136-4.3,4300,-92.22757,41.647362
3106116,V136-4.3,4300,-92.226456,41.721043
3100668,V136-4.3,4300,-92.226143,41.701118
3106762,V136-4.3,4300,-92.225143,41.656406
3107843,V136-4.3,4300,-92.224976,41.711975
3105535,GE2.82-127,2820,-92.224487,41.686665
3105282,GE2.82-127,2820,-92.218056,41.667992
3106103,V136-4.3,4300,-92.216446,41.640488
3107847,V110-2.0,2000,-92.215988,41.698074
3108231,GE2.82-127,2820,-92.215019,41.709122
3106743,GE2.82-127,2820,-92.209999,41.711807
3106360,V136-4.3,4300,-92.209984,41.698303
3105763,GE2.82-127,2820,-92.2089,41.678329
3105637,V136-4.3,4300,-92.206703,41.665611
3107502,V136-4.3,4300,-92.204849,41.698429
3107062,GE2.82-127,2820,-92.204796,41.712601
3106580,GE2.82-127,2820,-92.198631,41.71291
3105728,V136-4.3,4300,-92.194412,41.656914
3107845,V136-4.3,4300,-92.187958,41.669167
3108514,V110-2.2,2200,-92.178413,41.693478
3100796,V136-4.3,4300,-92.176277,41.664371
3107577,V136-4.3,4300,-92.173813,41.61034
3101800,GE2.82-127,2820,-92.169243,41.664253
3105361,GE2.82-127,2820,-92.159836,41.690784
3105278,V110-2.2,2200,-92.155983,41.722668
3101210,GE2.82-127,2820,-92.155602,41.664276
3101254,GE2.82-127,2820,-92.154129,41.697899
3102229,GE2.82-127,2820,-92.150177,41.665249
3105921,V110-2.2,2200,-92.146515,41.721695
3105373,V136-4.3,4300,-92.146011,41.679813
3105750,V110-2.2,2200,-92.140182,41.722244
3105519,V110-2.0,2000,-92.139511,41.690041
3103256,GE2.82-127,2820,-92.137024,41.667732
3108508,GE2.82-127,2820,-92.136749,41.711304
3102822,GE2.82-127,2820,-92.135147,41.678318
3105376,GE2.82-127,2820,-92.134781,41.722317
3106022,GE2.82-127,2820,-92.131363,41.70039
3105435,V110-2.0,2000,-92.13063,41.723797
3100782,GE2.82-127,2820,-92.130539,41.679771
3106697,V136-4.3,4300,-92.127228,41.703777
3101273,GE2.82-127,2820,-92.122398,41.656216
3102024,GE2.82-127,2820,-92.121323,41.704449
3102881,V136-4.3,4300,-92.11824,41.678886
3107853,GE2.82-127,2820,-92.107941,41.707081
3101655,V136-4.3,4300,-92.107239,41.729561
3105392,V110-2.2,2200,-92.101036,41.733799
3105313,V110-2.2,2200,-92.092201,41.734924
3107389,V136-4.3,4300,-92.091774,41.697781
3101410,V136-4.3,4300,-92.079872,41.714825
3105918,V110-2.2,2200,-92.079597,41.704254
3132937,GE2.5-127,2500,-92.077126,42.948837
3106329,V110-2.0,2000,-92.075691,41.719978
3107846,V110-2.2,2200,-92.072624,41.734081
3100905,V136-4.3,4300,-92.07238,41.711781
3136105,GE2.5-127,2500,-92.072189,42.951992
3103339,V110-2.0,2000,-92.058182,41.72123
3132838,GE2.5-127,2500,-92.057236,42.939392
3136103,GE2.5-127,2500,-92.052391,42.939392
3102309,V136-4.3,4300,-92.048805,41.735497
3136102,GE2.5-127,2500,-92.047493,42.939491
3132825,GE2.5-127,2500,-92.04657,42.928516
3107676,V136-4.2,4200,-92.042641,41.735912
3133262,GE2.5-127,2500,-92.037811,42.91539
3133249,GE2.5-127,2500,-92.030029,42.925159
3132903,GE2.5-127,2500,-92.027657,42.916969
3049703,H111-2000,2000,-92.020935,42.643631
3049705,H111-2000,2000,-92.020775,42.649765
3073496,H111-2000,2000,-92.015282,42.649734
3133266,GE2.5-127,2500,-92.014168,42.928482
3133138,GE2.5-127,2500,-92.009872,42.928463
3132869,GE2.5-127,2500,-91.996605,42.928471
3132708,GE2.5-127,2500,-91.993378,42.916054
3133295,GE2.5-127,2500,-91.992111,42.928493
3132875,GE2.5-127,2500,-91.987312,42.932121
3031735,U57,750,-91.920692,44.115391
3073495,NPS-100,100,-91.887505,42.563808
3002629,C96,2500,-91.877182,43.994598
3007723,C96,2500,-91.866394,43.994991
3037589,GE1.6-82.5,1600,-91.817696,43.309093
3035007,C96,2500,-91.650894,41.916592
3117443,GE2.82-127,2820,-91.565727,42.43483
3117867,GE2.82-127,2820,-91.562012,42.428276
3116769,GE2.82-127,2820,-91.556091,42.428261
3118111,GE2.82-127,2820,-91.551262,42.433815
3117065,GE2.82-127,2820,-91.549545,42.416534
3117380,GE2.82-127,2820,-91.546997,42.409317
3116731,GE2.82-127,2820,-91.545929,42.432762
3124604,GE2.3-116,2300,-91.537697,42.458302
3117689,GE2.82-127,2820,-91.53698,42.405659
3116846,GE2.82-127,2820,-91.534462,42.43256
3119533,GE2.8-127,2800,-91.532082,42.45858
3116678,GE2.82-127,2820,-91.530014,42.391808
3117686,GE2.82-127,2820,-91.528198,42.422924
3118105,GE2.3-116,2300,-91.52816,42.414288
3116843,GE2.8-127,2800,-91.527191,42.458553
3118150,GE2.82-127,2820,-91.522644,42.422829
3117233,GE2.3-116,2300,-91.522606,42.414257
3116811,GE2.82-127,2820,-91.514267,42.377083
3116648,GE2.82-127,2820,-91.510315,42.397129
3117381,GE2.82-127,2820,-91.50872,42.377094
3117860,GE2.82-127,2820,-91.506104,42.390274
3117687,GE2.82-127,2820,-91.503166,42.377106
3117921,GE2.82-127,2820,-91.497688,42.377254
3133058,GE2.5-127,2500,-91.399574,42.596809
3072067,Vensys82,1500,-91.395172,40.954773
3136035,GE2.5-127,2500,-91.394691,42.602791
3133036,GE2.5-127,2500,-91.392426,42.611202
3133228,GE2.5-127,2500,-91.386421,42.611221
3102332,GE2.5-127,2500,-91.377007,42.584934
3133261,GE2.5-127,2500,-91.374878,42.611881
3133243,GE2.5-127,2500,-91.373314,42.584976
3132796,GE2.5-127,2500,-91.373276,42.575356
3133320,GE2.5-127,2500,-91.368622,42.584938
3132781,GE2.5-127,2500,-91.36731,42.617352
3136026,GE2.5-127,2500,-91.365791,42.588192
3136024,GE2.5-127,2500,-91.365257,42.597233
3132693,GE2.5-127,2500,-91.365089,42.604805
3136023,GE2.5-127,2500,-91.363495,42.619392
3136022,GE2.5-127,2500,-91.361191,42.588192
3136021,GE2.5-127,2500,-91.36039,42.597492
3133137,GE2.5-127,2500,-91.360107,42.605019
3039074,AW116/3000,3000,-91.234192,41.850891
3053440,AW116/3000,3000,-91.231194,41.854393
3052496,H111-2000,2000,-91.23101,42.487156
3073747,H111-2000,2000,-91.224876,42.493935
3052497,H111-2000,2000,-91.224823,42.488827
3070865,DW-54-900,900,-91.192268,39.833282
3069428,NM82,1650,-90.846191,39.618793
3095817,GE2.5-127,2500,-90.816223,40.625362
3093508,GE2.5-127,2500,-90.81131,40.625732
3094545,GE2.5-127,2500,-90.806755,40.607452
3094000,GE2.5-127,2500,-90.804817,40.583244
3042038,C96,2500,-90.804695,43.733692
3042037,C96,2500,-90.80439,43.739094
3094727,GE2.5-127,2500,-90.804245,40.626221
3093623,GE2.5-127,2500,-90.803986,40.634583
3094591,GE2.5-127,2500,-90.802567,40.618504
3093895,GE2.5-127,2500,-90.801407,40.607243
3094325,GE2.5-127,2500,-90.799187,40.583271
3095752,GE2.5-127,2500,-90.798897,40.626453
3094108,GE2.5-127,2500,-90.798477,40.634403
3094524,GE2.5-127,2500,-90.79425,40.582512
3099069,GE2.5-127,2500,-90.793945,40.626678
3095541,GE2.5-127,2500,-90.791855,40.597912
3094272,GE2.5-127,2500,-90.786911,40.655304
3094619,GE2.5-127,2500,-90.785774,40.566624
3095824,GE2.5-127,2500,-90.784706,40.611343
3093646,GE2.5-127,2500,-90.782982,40.620243
3094556,GE2.5-127,2500,-90.782776,40.582062
3093507,GE2.5-127,2500,-90.781021,40.596283
3095760,GE2.5-127,2500,-90.779343,40.567184
3094602,GE2.5-127,2500,-90.779305,40.655182
3093688,GE2.5-127,2500,-90.779144,40.611313
3095568,GE2.5-127,2500,-90.777977,40.620682
3094064,GE2.5-127,2500,-90.777206,40.582031
3094596,GE2.5-127,2500,-90.775131,40.596111
3093903,GE2.5-127,2500,-90.773384,40.622421
3093945,GE2.5-127,2500,-90.77224,40.643723
3094503,GE2.5-127,2500,-90.768951,40.596561
3095747,GE2.5-127,2500,-90.767906,40.641582
3094261,GE2.5-127,2500,-90.764702,40.616394
3095526,GE2.5-127,2500,-90.763695,40.596481
3094502,GE2.5-127,2500,-90.762985,40.641422
3095530,GE2.5-127,2500,-90.762901,40.625282
3094505,GE2.5-127,2500,-90.762665,40.633072
3094504,GE2.5-127,2500,-90.761055,40.601322
3094507,GE2.5-127,2500,-90.760262,40.661903
3095732,GE2.5-127,2500,-90.759552,40.616421
3093576,GE2.5-127,2500,-90.757751,40.625061
3094905,GE2.5-127,2500,-90.75753,40.656574
3093771,GE2.5-127,2500,-90.753197,40.623642
3095659,GE2.5-127,2500,-90.752556,40.656384
3094500,GE2.5-127,2500,-90.749374,40.595631
3093999,GE2.5-127,2500,-90.748901,40.586891
3093818,GE2.5-127,2500,-90.743996,40.596012
3094894,GE2.5-127,2500,-90.743683,40.642632
3093587,GE2.5-127,2500,-90.74147,40.583374
3094069,GE2.5-127,2500,-90.741264,40.601192
3095030,GE2.5-127,2500,-90.73922,40.611923
3095078,GE2.5-127,2500,-90.738831,40.640652
3094035,GE2.5-127,2500,-90.733932,40.612022
3094959,GE2.5-127,2500,-90.729836,40.586472
3093546,GE2.5-127,2500,-90.723022,40.638752
3093987,GE2.5-127,2500,-90.714531,40.638271
3094523,GE2.5-127,2500,-90.708046,40.630943
3094123,GE2.5-127,2500,-90.704834,40.638302
3095595,GE2.5-127,2500,-90.699615,40.640003
3035395,1.5_74,1500,-90.699394,39.973492
3094253,GE2.5-127,2500,-90.688866,40.630104
3094522,GE2.5-127,2500,-90.683762,40.629871
3094011,GE2.5-127,2500,-90.678886,40.629654
3131441,GE2.7-116,2700,-90.540863,42.967014
3131360,GE2.7-116,2700,-90.534271,42.967701
3129909,GE2.7-116,2700,-90.530212,42.957783
3131415,GE2.7-116,2700,-90.529518,42.978706
3070438,PS-600,600,-90.528229,41.344524
3129604,GE3.4-140,3400,-90.527626,42.96756
3131409,GE3.4-140,3400,-90.521591,42.976593
3131455,GE3.4-140,3400,-90.520836,42.985931
3129998,GE3.4-140,3400,-90.513519,42.959545
3129167,GE3.4-140,3400,-90.510628,42.977383
3129401,GE3.4-140,3400,-90.507523,42.964653
3129289,GE3.4-140,3400,-90.50013,42.968033
3129004,GE3.4-140,3400,-90.496498,42.949585
3130040,GE3.4-140,3400,-90.488914,42.96032
3131324,GE3.4-140,3400,-90.480858,42.975632
3129780,GE3.4-140,3400,-90.480797,42.964077
3129060,GE3.4-140,3400,-90.475609,42.926334
3129915,GE3.4-140,3400,-90.474106,42.96249
3129659,GE3.4-140,3400,-90.470131,42.941349
3129403,GE3.4-140,3400,-90.466171,42.918526
3130024,GE3.4-140,3400,-90.458992,42.956013
3131453,GE3.4-140,3400,-90.456482,42.938751
3129006,GE3.4-140,3400,-90.453285,42.956257
3131443,GE3.4-140,3400,-90.450859,42.938263
3130306,GE3.4-140,3400,-90.44696,42.957798
3131460,GE3.4-140,3400,-90.44635,42.935715
3131491,GE3.4-140,3400,-90.440926,42.934429
3129542,GE3.4-140,3400,-90.437767,42.925873
3130027,GE3.4-140,3400,-90.433044,42.920994
3132001,,0,-90.424721,34.46981
3132309,,0,-90.42424,34.517029
3131699,,0,-90.423553,34.492565
3131851,,0,-90.419411,34.469719
3132595,,0,-90.4189,34.517094
3131997,,0,-90.418381,34.492195
3132078,,0,-90.417473,34.528908
3132339,,0,-90.413925,34.472233
3132174,,0,-90.413887,34.489384
3068611,GE1.5-70.5,1500,-90.413727,42.962353
3131949,,0,-90.413071,34.517124
3068612,GE1.5-70.5,1500,-90.410118,42.962429
3132546,,0,-90.409485,34.469711
3131758,,0,-90.408592,34.488823
3131802,,0,-90.407906,34.531769
3129407,,0,-90.407173,34.516808
3068613,GE1.5-70.5,1500,-90.406708,42.962486
3132005,,0,-90.406494,34.463383
3132248,,0,-90.40374,34.48661
3068614,GE1.5-70.5,1500,-90.40345,42.96257
3131816,,0,-90.402901,34.531693
3131660,,0,-90.401176,34.463604
3132316,,0,-90.39946,34.507984
3131994,,0,-90.397743,34.53175
3132200,,0,-90.397202,34.488842
3068615,GE1.5-70.5,1500,-90.395103,42.962719
3131764,,0,-90.394852,34.503296
3132268,,0,-90.394371,34.463657
3068616,GE1.5-70.5,1500,-90.392311,42.96278
3132023,,0,-90.392288,34.486141
3128961,,0,-90.389877,34.521599
3131991,,0,-90.389084,34.464039
3068617,GE1.5-70.5,1500,-90.38903,42.962837
3068618,GE1.5-70.5,1500,-90.38678,42.96286
3131529,,0,-90.384628,34.521324
3068619,GE1.5-70.5,1500,-90.384491,42.962902
3131741,,0,-90.384026,34.497566
3131709,,0,-90.383865,34.463524
3068620,GE1.5-70.5,1500,-90.382217,42.962883
3068621,GE1.5-70.5,1500,-90.379868,42.962708
3132527,,0,-90.378815,34.521416
3131718,,0,-90.377678,34.479248
3077346,GE1.5-70.5,1500,-90.377541,42.962746
3132391,,0,-90.376877,34.498142
3068854,GE1.5-70.5,1500,-90.375175,42.962982
3131953,,0,-90.373413,34.521435
3068855,GE1.5-70.5,1500,-90.372955,42.963032
3131726,,0,-90.372375,34.47784
3068856,GE1.5-70.5,1500,-90.370773,42.963139
3131775,,0,-90.36837,34.444252
3068857,GE1.5-70.5,1500,-90.367973,42.963036
3132350,,0,-90.366997,34.477665
3068622,GE1.5-70.5,1500,-90.366409,42.949486
3068858,GE1.5-70.5,1500,-90.364983,42.963017
3132231,,0,-90.36496,34.521118
3131968,,0,-90.364258,34.440384
3068623,GE1.5-70.5,1500,-90.36351,42.94944
3068624,GE1.5-70.5,1500,-90.361237,42.949425
3131617,,0,-90.359543,34.438606
3131941,,0,-90.357986,34.479309
3131635,,0,-90.356758,34.521568
3131982,,0,-90.353477,34.440674
3131705,,0,-90.353134,34.508621
3131825,,0,-90.349907,34.479397
3131514,,0,-90.348358,34.440193
3132348,,0,-90.347366,34.507961
3132341,,0,-90.345421,34.476559
3131950,,0,-90.342934,34.439968
3131832,,0,-90.341904,34.507427
3132121,,0,-90.340279,34.462906
3131618,,0,-90.340233,34.476013
3131708,,0,-90.337196,34.439823
3132112,,0,-90.336525,34.506386
3132143,,0,-90.335426,34.460297
3132356,,0,-90.334457,34.475193
3130175,,0,-90.331787,34.439751
3132550,,0,-90.330605,34.458565
3132450,,0,-90.326004,34.456032
3132183,,0,-90.325684,34.441116
3084260,GE2.5-116,2500,-90.318321,41.229244
3084140,GE2.5-116,2500,-90.316513,41.232903
3083731,GE2.5-116,2500,-90.313454,41.239128
3084099,GE2.5-116,2500,-90.310425,41.241955
3083641,GE2.5-116,2500,-90.309364,41.228802
3084164,GE2.5-116,2500,-90.307816,41.191288
3083956,GE2.5-116,2500,-90.306107,41.24263
3082082,V110-2.0,2000,-90.305573,42.666252
3076486,V110-2.0,2000,-90.304443,42.633759
3081926,GE2.5-116,2500,-90.30407,41.153267
3082059,GE2.5-116,2500,-90.304047,41.16201
3083607,GE2.5-116,2500,-90.30278,41.253281
3075917,V110-2.0,2000,-90.302704,42.626446
3076085,V110-2.0,2000,-90.301491,42.640896
3083661,GE2.5-116,2500,-90.300407,41.186455
3083644,GE2.5-116,2500,-90.300034,41.200954
3080119,GE2.5-116,2500,-90.298843,41.154964
3083957,GE2.5-116,2500,-90.298431,41.214756
3083704,GE2.5-116,2500,-90.29808,41.253227
3083065,GE2.5-116,2500,-90.297966,41.162071
3083656,GE2.5-116,2500,-90.297745,41.231564
3083537,GE2.5-116,2500,-90.297371,41.223461
3075916,V110-2.0,2000,-90.296364,42.626831
3082215,V110-2.0,2000,-90.295616,42.662239
3082254,GE2.5-116,2500,-90.295502,41.177132
3083830,GE2.5-116,2500,-90.294647,41.186424
3081128,GE2.5-116,2500,-90.294182,41.156807
3082345,GE2.3-116,2300,-90.292747,41.163181
3083789,GE2.5-116,2500,-90.29248,41.21484
3083838,GE2.5-116,2500,-90.292282,41.252636
3083748,GE2.5-116,2500,-90.291702,41.231693
3082650,GE2.5-116,2500,-90.290642,41.170395
3083750,GE2.5-116,2500,-90.289101,41.186398
3081781,GE2.5-116,2500,-90.288795,41.176392
3084226,GE2.5-116,2500,-90.288284,41.219902
3075915,V110-2.0,2000,-90.288208,42.628441
3084139,GE2.3-116,2300,-90.287529,41.233616
3084157,GE2.5-116,2500,-90.283607,41.186363
3067134,V110-2.0,2000,-90.2836,42.662857
3084255,GE2.5-116,2500,-90.283081,41.208801
3081846,GE2.5-116,2500,-90.282768,41.176338
3083557,GE2.5-116,2500,-90.282349,41.221405
3075913,V110-2.0,2000,-90.281036,42.630009
3083586,GE2.5-116,2500,-90.280708,41.190147
3067256,V110-2.0,2000,-90.280685,42.672134
3081848,GE2.5-116,2500,-90.279335,41.161419
3083604,GE2.5-116,2500,-90.278572,41.192944
3084266,GE2.5-116,2500,-90.278114,41.20155
3083873,GE2.5-116,2500,-90.277908,41.215004
3084242,GE2.5-116,2500,-90.277489,41.221375
3077917,V110-2.0,2000,-90.277489,42.645626
3066572,V110-2.0,2000,-90.277054,42.674797
3066920,V110-2.0,2000,-90.276939,42.662266
3075909,V110-2.0,2000,-90.276894,42.619282
3083544,GE2.5-116,2500,-90.27401,41.203388
3083606,GE2.5-116,2500,-90.272865,41.235111
3084070,GE2.5-116,2500,-90.272858,41.215645
3075906,V110-2.0,2000,-90.272255,42.651802
3075908,V110-2.0,2000,-90.272133,42.628891
3066925,V110-2.0,2000,-90.271996,42.677807
3084200,GE2.5-116,2500,-90.27166,41.223289
3083638,GE2.5-116,2500,-90.269943,41.205215
3075910,V110-2.0,2000,-90.265938,42.612091
3084116,GE2.5-116,2500,-90.265083,41.242958
3066924,V110-2.0,2000,-90.264839,42.673553
3067201,V110-2.0,2000,-90.264816,42.663647
3083064,GE2.5-116,2500,-90.264259,41.182976
3084110,GE2.5-116,2500,-90.263077,41.219933
3076986,V110-2.0,2000,-90.262718,42.638046
3075911,V110-2.0,2000,-90.262207,42.615097
3082497,GE2.5-116,2500,-90.261292,41.186943
3084314,GE2.5-116,2500,-90.259743,41.242905
3083828,GE2.5-116,2500,-90.257965,41.227486
3075912,V110-2.0,2000,-90.255585,42.619171
3083605,GE2.5-116,2500,-90.254311,41.19355
3084239,GE2.5-116,2500,-90.253059,41.197899
3076146,V110-2.0,2000,-90.252823,42.664391
3075907,V110-2.0,2000,-90.24794,42.627632
3066624,V110-2.0,2000,-90.247551,42.677536
3076994,V110-2.0,2000,-90.245003,42.642601
3076193,V110-2.0,2000,-90.244385,42.649727
3075914,V110-2.0,2000,-90.243439,42.619469
3065891,V110-2.0,2000,-90.242531,42.687611
3038427,GE1.62-100,1620,-90.240997,41.186192
3065725,V110-2.0,2000,-90.23819,42.690289
3043379,GE1.62-82.5,1620,-90.236794,41.168491
3038428,GE1.62-100,1620,-90.236496,41.189892
3065573,V110-2.0,2000,-90.23481,42.694828
3072074,GE1.62-100,1620,-90.234352,41.183517
3066672,V110-2.0,2000,-90.233231,42.670162
3077913,V110-2.0,2000,-90.233147,42.623421
3066269,V110-2.0,2000,-90.233055,42.675495
3043380,GE1.62-82.5,1620,-90.232994,41.168491
3065982,V110-2.0,2000,-90.232399,42.664768
3043368,GE1.62-100,1620,-90.230492,41.194691
3075902,V110-2.0,2000,-90.230156,42.643204
3075903,V110-2.0,2000,-90.226952,42.637447
3066479,V110-2.0,2000,-90.226692,42.655087
3067275,V110-2.0,2000,-90.225937,42.67564
3043369,GE1.62-100,1620,-90.223892,41.194691
3039755,GE1.62-100,1620,-90.220795,41.247093
3043376,GE1.62-82.5,1620,-90.22039,41.177094
3042565,GE1.62-100,1620,-90.220291,41.256092
3042569,GE1.62-100,1620,-90.219292,41.229492
3043381,GE1.62-82.5,1620,-90.218391,41.168591
3043385,GE1.62-82.5,1620,-90.217392,41.156792
3039756,GE1.62-100,1620,-90.216591,41.247494
3038970,GE1.62-82.5,1620,-90.216492,41.176991
3042568,GE1.62-100,1620,-90.215294,41.23999
3043382,GE1.62-82.5,1620,-90.214592,41.168491
3042570,GE1.62-100,1620,-90.214592,41.231091
3043386,GE1.62-82.5,1620,-90.214096,41.156693
3065536,V110-2.0,2000,-90.212761,42.694019
3043373,GE1.62-82.5,1620,-90.21199,41.184994
3039757,GE1.62-100,1620,-90.211891,41.247791
3066241,V110-2.0,2000,-90.211761,42.648651
3038971,GE1.62-82.5,1620,-90.210991,41.175694
3038974,GE1.62-82.5,1620,-90.210793,41.156693
3065634,V110-2.0,2000,-90.210091,42.683483
3042567,GE1.62-100,1620,-90.210091,41.240891
3065808,V110-2.0,2000,-90.208244,42.687668
3042566,GE1.62-100,1620,-90.207596,41.24789
3043387,GE1.62-82.5,1620,-90.206696,41.156593
3066921,V110-2.0,2000,-90.206284,42.67812
3043371,GE1.62-100,1620,-90.206093,41.190693
3043377,GE1.62-82.5,1620,-90.205093,41.175491
3039735,GE1.62-100,1620,-90.204292,41.230991
3043388,GE1.62-82.5,1620,-90.203293,41.15649
3066147,V110-2.0,2000,-90.203262,42.651646
3043370,GE1.62-100,1620,-90.203094,41.19799
3039736,GE1.62-100,1620,-90.201996,41.223591
3043383,GE1.62-82.5,1620,-90.201393,41.164192
3043372,GE1.62-100,1620,-90.200691,41.190693
3043378,GE1.62-82.5,1620,-90.200691,41.175194
3065535,V110-2.0,2000,-90.199997,42.693687
3038975,GE1.62-82.5,1620,-90.198494,41.155392
3039737,GE1.62-100,1620,-90.197792,41.22319
3038973,GE1.62-82.5,1620,-90.197495,41.169594
3042564,GE1.62-100,1620,-90.196396,41.24279
3038430,GE1.62-100,1620,-90.196297,41.190891
3066583,V110-2.0,2000,-90.195793,42.689537
3043389,GE1.62-82.5,1620,-90.194695,41.155293
3066639,V110-2.0,2000,-90.194077,42.66996
3043374,GE1.62-82.5,1620,-90.19352,41.183739
3039727,GE1.62-100,1620,-90.192291,41.242691
3043390,GE1.62-82.5,1620,-90.190193,41.155491
3038968,GE1.62-82.5,1620,-90.18959,41.183693
3043375,GE1.62-82.5,1620,-90.188492,41.177994
3043384,GE1.62-82.5,1620,-90.188293,41.163292
3039728,GE1.62-100,1620,-90.187195,41.242592
3043391,GE1.62-82.5,1620,-90.185097,41.15509
3039750,GE1.62-100,1620,-90.183792,41.211792
3039738,GE1.62-100,1620,-90.183495,41.226494
3043392,GE1.62-82.5,1620,-90.180794,41.154392
3039729,GE1.62-100,1620,-90.180496,41.241493
3039722,GE1.62-100,1620,-90.178696,41.254391
3039739,GE1.62-100,1620,-90.177597,41.226292
3072611,GE1.62-100,1620,-90.177208,41.187336
3043393,GE1.62-82.5,1620,-90.176697,41.157494
3039723,GE1.62-100,1620,-90.176491,41.24839
3039751,GE1.62-100,1620,-90.175194,41.215794
3043400,GE1.62-100,1620,-90.174294,41.178291
3039720,GE1.62-100,1620,-90.173996,41.259991
3039730,GE1.62-100,1620,-90.173592,41.241291
3039740,GE1.62-100,1620,-90.173195,41.226192
3072075,GE1.62-100,1620,-90.171913,41.169163
3043397,GE1.62-100,1620,-90.171394,41.191391
3043394,GE1.62-82.5,1620,-90.171196,41.157391
3039752,GE1.62-100,1620,-90.170998,41.215294
3043399,GE1.62-100,1620,-90.170296,41.182693
3039724,GE1.62-100,1620,-90.169792,41.24839
3039741,GE1.62-100,1620,-90.168991,41.226292
3042562,GE1.62-100,1620,-90.168892,41.259892
3038977,GE1.62-82.5,1620,-90.168091,41.157291
3038431,GE1.62-100,1620,-90.167397,41.191891
3043395,GE1.62-82.5,1620,-90.164795,41.157192
3038153,GE1.62-100,1620,-90.164795,41.226192
3039731,GE1.62-100,1620,-90.163094,41.23859
3038432,GE1.62-100,1620,-90.161995,41.188992
3039753,GE1.62-100,1620,-90.160995,41.212791
3038152,GE1.62-100,1620,-90.160995,41.259193
3116670,GE2.82-127,2820,-90.160263,39.640919
3039725,GE1.62-100,1620,-90.159691,41.248192
3039742,GE1.62-100,1620,-90.159592,41.226093
3039721,GE1.62-100,1620,-90.157097,41.260792
3043398,GE1.62-100,1620,-90.156891,41.19009
3039754,GE1.62-100,1620,-90.156693,41.212692
3072077,1.5-77,1500,-90.156578,41.426159
3039732,GE1.62-100,1620,-90.156296,41.241493
3117445,GE2.82-127,2820,-90.154747,39.640842
3039726,GE1.62-100,1620,-90.154198,41.247391
3039746,GE1.62-100,1620,-90.154091,41.223892
3042561,GE1.62-100,1620,-90.153191,41.262894
3072076,1.5-77,1500,-90.152763,41.426113
3043412,GE1.62-82.5,1620,-90.150291,41.157291
