Plant Name,Latitude,Longitude,Size,Technology
West Bridgewater AB CSG,42.025300,-71.033600,1.7,Solar Photovoltaic
Bethlehem - East,42.539006,-73.824300,1.7,Solar Photovoltaic
Jefferson Avenue,40.772215,-74.068670,1.7,Solar Photovoltaic
Logan 1 Community Solar Array,40.609968,-103.145100,1.7,Solar Photovoltaic
Hampshire College Hybrid,42.376860,-72.469140,1.7,Solar Photovoltaic
Hampshire College Hybrid,42.376860,-72.469140,1.7,Solar Photovoltaic
Prudential 80 Livingston Roseland Solar,40.815363,-74.304990,1.7,Solar Photovoltaic
Emmitsburg Solar Arrays,39.693730,-77.314430,1.7,Solar Photovoltaic
Green Energy Machine,41.373000,-94.754000,1.7,Onshore Wind Turbine
CCC Hastings Wind Turbine,40.570000,-98.334000,1.7,Onshore Wind Turbine
Seward Wind Farm,40.895000,-97.195100,1.7,Onshore Wind Turbine
SR Innovation - NIKE PV,35.300066,-89.962990,1.7,Solar Photovoltaic
Monroe County Sites A & B,43.174071,-77.392230,1.7,Solar Photovoltaic
Monroe County Sites A & B,43.174071,-77.392230,1.7,Solar Photovoltaic
Seneca Falls Hydroelectric Project,42.915299,-76.786720,1.7,Conventional Hydroelectric
Seneca Falls Hydroelectric Project,42.915299,-76.786720,1.7,Conventional Hydroelectric
Seneca Falls Hydroelectric Project,42.915299,-76.786720,1.7,Conventional Hydroelectric
Barrett Farm Solar - Phase I,41.946333,-71.883800,1.7,Solar Photovoltaic
Dignity - San Martin,36.057181,-115.272100,1.7,Solar Photovoltaic
"Bd of Educ of Queen Anne's Cnty, Cnty HS",39.035986,-76.054320,1.7,Solar Photovoltaic
IKEA Live Oak Rooftop PV System,29.480000,-98.250000,1.7,Solar Photovoltaic
Sacket Lake Rd #2 Community Solar Farm,41.382510,-74.435260,1.7,Solar Photovoltaic
Kinder Morgan Fordham,40.542557,-74.236580,1.7,Solar Photovoltaic
APG Old Bayside,39.498961,-76.146060,1.7,Solar Photovoltaic
Guadalupe Solar Farm,37.269039,-121.861100,1.7,Solar Photovoltaic
Bethlehem Solar,42.601145,-73.887420,1.7,Solar Photovoltaic
D'Arrigo Brothers - Phase 4,36.616000,-121.636000,1.7,Solar Photovoltaic
Lafayette 2 - MLK Jr. Hospital (MLK),33.920000,-118.240000,1.7,Solar Photovoltaic
Gantt,31.403300,-86.479470,1.8,Conventional Hydroelectric
Annex Creek,58.317600,-134.101000,1.8,Conventional Hydroelectric
Kaweah 2,36.461326,-118.879900,1.8,Conventional Hydroelectric
Craig (AK),55.476910,-133.148700,1.8,Petroleum Liquids
Holly,38.032717,-102.073700,1.8,Petroleum Liquids
Trinidad (CO),37.178979,-104.487500,1.8,Petroleum Liquids
Trinidad (CO),37.178979,-104.487500,1.8,Petroleum Liquids
Trinidad (CO),37.178979,-104.487500,1.8,Petroleum Liquids
Flint River,31.602800,-84.137600,1.8,Conventional Hydroelectric
Flint River,31.602800,-84.137600,1.8,Conventional Hydroelectric
Flint River,31.602800,-84.137600,1.8,Conventional Hydroelectric
Toadtown,39.893491,-121.593400,1.8,Conventional Hydroelectric
Freeburg,38.425556,-89.914440,1.8,Petroleum Liquids
Freeburg,38.425556,-89.914440,1.8,Petroleum Liquids
Freeburg,38.425556,-89.914440,1.8,Petroleum Liquids
Freeburg,38.425556,-89.914440,1.8,Petroleum Liquids
Freeburg,38.425556,-89.914440,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Marshall (IL),39.392138,-87.685130,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
Rantoul,40.312222,-88.159440,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
South Main Street,41.909200,-89.050400,1.8,Petroleum Liquids
Lakeside,39.757327,-89.600510,1.8,Petroleum Liquids
Lakeside,39.757327,-89.600510,1.8,Petroleum Liquids
Lakeside,39.757327,-89.600510,1.8,Petroleum Liquids
Waterloo,38.334786,-90.158940,1.8,Petroleum Liquids
Waterloo,38.334786,-90.158940,1.8,Petroleum Liquids
Waterloo,38.334786,-90.158940,1.8,Petroleum Liquids
Peru (IN),40.755100,-86.057500,1.8,Petroleum Liquids
Bancroft,43.292628,-94.217080,1.8,Petroleum Liquids
Bancroft,43.292628,-94.217080,1.8,Petroleum Liquids
Bellevue,42.250000,-90.416700,1.8,Petroleum Liquids
Cascade,42.298210,-91.011970,1.8,Petroleum Liquids
Dayton (IA),42.260162,-94.069240,1.8,Petroleum Liquids
La Porte,42.315900,-92.192800,1.8,Petroleum Liquids
La Porte,42.315900,-92.192800,1.8,Petroleum Liquids
La Porte,42.315900,-92.192800,1.8,Petroleum Liquids
Lenox,40.880000,-94.558900,1.8,Petroleum Liquids
Maquoketa 1,42.035556,-90.665000,1.8,Petroleum Liquids
Maquoketa 1,42.035556,-90.665000,1.8,Petroleum Liquids
Maquoketa 1,42.035556,-90.665000,1.8,Petroleum Liquids
Milford,43.326083,-95.148340,1.8,Petroleum Liquids
Milford,43.326083,-95.148340,1.8,Petroleum Liquids
Milford,43.326083,-95.148340,1.8,Petroleum Liquids
Montezuma,41.586026,-92.522800,1.8,Petroleum Liquids
Montezuma,41.586026,-92.522800,1.8,Petroleum Liquids
Preston (IA),42.050700,-90.394200,1.8,Natural Gas Internal Combustion Engine
Sumner,42.846400,-92.097800,1.8,Petroleum Liquids
Holton,39.473500,-95.731550,1.8,Petroleum Liquids
La Crosse,38.531667,-99.308330,1.8,Petroleum Liquids
Deer Rips,44.134572,-70.203720,1.8,Conventional Hydroelectric
Messalonskee 5,44.534397,-69.652230,1.8,Conventional Hydroelectric
Redbridge,42.176047,-72.409520,1.8,Conventional Hydroelectric
Redbridge,42.176047,-72.409520,1.8,Conventional Hydroelectric
Way Dam,46.159200,-88.235300,1.8,Conventional Hydroelectric
Newberry,46.351975,-85.506410,1.8,Petroleum Liquids
Wyandotte,42.208100,-83.145300,1.8,Petroleum Liquids
Wyandotte,42.208100,-83.145300,1.8,Petroleum Liquids
Wyandotte,42.208100,-83.145300,1.8,Petroleum Liquids
Inver Hills,44.781000,-93.042000,1.8,Petroleum Liquids
Inver Hills,44.781000,-93.042000,1.8,Petroleum Liquids
Benson City of,45.314444,-95.602780,1.8,Petroleum Liquids
Benson City of,45.314444,-95.602780,1.8,Petroleum Liquids
Benson City of,45.314444,-95.602780,1.8,Petroleum Liquids
Benson City of,45.314444,-95.602780,1.8,Petroleum Liquids
Benson City of,45.314444,-95.602780,1.8,Petroleum Liquids
Blue Earth,43.637500,-94.101670,1.8,Petroleum Liquids
Blue Earth,43.637500,-94.101670,1.8,Petroleum Liquids
Janesville,44.117200,-93.707300,1.8,Petroleum Liquids
Kenyon Municipal,44.271800,-92.984800,1.8,Petroleum Liquids
Kenyon Municipal,44.271800,-92.984800,1.8,Petroleum Liquids
Kenyon Municipal,44.271800,-92.984800,1.8,Petroleum Liquids
Mountain Lake,43.940500,-94.943400,1.8,Petroleum Liquids
Mountain Lake,43.940500,-94.943400,1.8,Petroleum Liquids
Sleepy Eye,44.298116,-94.725190,1.8,Petroleum Liquids
Sleepy Eye,44.298116,-94.725190,1.8,Petroleum Liquids
Sleepy Eye,44.298116,-94.725190,1.8,Petroleum Liquids
Springfield (MN),44.239539,-94.976260,1.8,Petroleum Liquids
Springfield (MN),44.239539,-94.976260,1.8,Petroleum Liquids
Springfield (MN),44.239539,-94.976260,1.8,Petroleum Liquids
Springfield (MN),44.239539,-94.976260,1.8,Petroleum Liquids
Springfield (MN),44.239539,-94.976260,1.8,Petroleum Liquids
Truman,43.828415,-94.436910,1.8,Petroleum Liquids
Windom,43.868110,-95.114440,1.8,Petroleum Liquids
Windom,43.868110,-95.114440,1.8,Petroleum Liquids
Windom,43.868110,-95.114440,1.8,Petroleum Liquids
Carrollton,39.351500,-93.501600,1.8,Natural Gas Internal Combustion Engine
La Plata,40.024400,-92.489600,1.8,Petroleum Liquids
La Plata,40.024400,-92.489600,1.8,Petroleum Liquids
Malden,36.553100,-89.968200,1.8,Petroleum Liquids
Malden,36.553100,-89.968200,1.8,Petroleum Liquids
Malden,36.553100,-89.968200,1.8,Petroleum Liquids
Monroe (MO),39.652500,-91.732500,1.8,Petroleum Liquids
Monroe (MO),39.652500,-91.732500,1.8,Petroleum Liquids
Plainview Muncipal Power,42.350000,-97.790560,1.8,Petroleum Liquids
Eastman Falls,43.447219,-71.657900,1.8,Conventional Hydroelectric
Herrings,44.021700,-75.651100,1.8,Conventional Hydroelectric
Herrings,44.021700,-75.651100,1.8,Conventional Hydroelectric
Herrings,44.021700,-75.651100,1.8,Conventional Hydroelectric
Greenport,41.105500,-72.375800,1.8,Petroleum Liquids
Rocky River (SC),34.257200,-82.609700,1.8,Conventional Hydroelectric
Dunlap TP 1,29.640187,-98.045930,1.8,Conventional Hydroelectric
Dunlap TP 1,29.640187,-98.045930,1.8,Conventional Hydroelectric
Essex Junction 19,44.482100,-73.116400,1.8,Conventional Hydroelectric
Essex Junction 19,44.482100,-73.116400,1.8,Conventional Hydroelectric
Essex Junction 19,44.482100,-73.116400,1.8,Conventional Hydroelectric
Essex Junction 19,44.482100,-73.116400,1.8,Conventional Hydroelectric
Cushman 2,47.369800,-123.160300,1.8,Conventional Hydroelectric
Cushman 2,47.369800,-123.160300,1.8,Conventional Hydroelectric
Frederic Diesel,45.654835,-92.465060,1.8,Petroleum Liquids
Grantsburg Diesel,45.779189,-92.678050,1.8,Petroleum Liquids
Wausau,44.957500,-89.636700,1.8,Conventional Hydroelectric
Wausau,44.957500,-89.636700,1.8,Conventional Hydroelectric
Wausau,44.957500,-89.636700,1.8,Conventional Hydroelectric
Fennimore,42.982800,-90.655800,1.8,Petroleum Liquids
Fennimore,42.982800,-90.655800,1.8,Petroleum Liquids
Fennimore,42.982800,-90.655800,1.8,Petroleum Liquids
Viola,43.507000,-90.669000,1.8,Petroleum Liquids
Durant,41.599760,-90.911950,1.8,Petroleum Liquids
Waverly Municipal Electric North Plant,42.731700,-92.471100,1.8,Petroleum Liquids
Waverly Municipal Electric North Plant,42.731700,-92.471100,1.8,Petroleum Liquids
Waverly Municipal Electric North Plant,42.731700,-92.471100,1.8,Petroleum Liquids
Waverly Municipal Electric North Plant,42.731700,-92.471100,1.8,Petroleum Liquids
Berlin,38.327778,-75.217220,1.8,Petroleum Liquids
Block Island,41.175556,-71.571100,1.8,Petroleum Liquids
Pine View Dam,41.254331,-111.848500,1.8,Conventional Hydroelectric
Shelbina Power #2,39.694784,-92.046740,1.8,Petroleum Liquids
Prospect Municipal,40.441100,-83.188300,1.8,Petroleum Liquids
Meridian,32.550780,-88.606690,1.8,Petroleum Liquids
Meridian,32.550780,-88.606690,1.8,Petroleum Liquids
Meridian,32.550780,-88.606690,1.8,Petroleum Liquids
Meridian,32.550780,-88.606690,1.8,Petroleum Liquids
Meridian,32.550780,-88.606690,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Cleveland Peaking,41.556714,-81.588230,1.8,Petroleum Liquids
Versailles Peaking,40.224700,-84.476900,1.8,Petroleum Liquids
Versailles Peaking,40.224700,-84.476900,1.8,Petroleum Liquids
Versailles Peaking,40.224700,-84.476900,1.8,Petroleum Liquids
Napoleon Peaking,41.407900,-84.109500,1.8,Petroleum Liquids
Napoleon Peaking,41.407900,-84.109500,1.8,Petroleum Liquids
Napoleon Peaking,41.407900,-84.109500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Dover Peaking,40.541600,-81.498500,1.8,Petroleum Liquids
Orrville Peaking,40.860000,-81.758600,1.8,Petroleum Liquids
Orrville Peaking,40.860000,-81.758600,1.8,Petroleum Liquids
Orrville Peaking,40.860000,-81.758600,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Bryan Peaking,41.460900,-84.527000,1.8,Petroleum Liquids
Jackson Cntr Peaking,40.459700,-84.040100,1.8,Petroleum Liquids
Arcanum Peaking,39.986700,-84.551300,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Montpelier,41.585500,-84.579400,1.8,Petroleum Liquids
Dominion/Lo Mar,38.744300,-77.497400,1.8,Petroleum Liquids
Dominion/Lo Mar,38.744300,-77.497400,1.8,Petroleum Liquids
Dominion/Lo Mar,38.744300,-77.497400,1.8,Petroleum Liquids
Dominion/Lo Mar,38.744300,-77.497400,1.8,Petroleum Liquids
Gateway Gen,38.725278,-77.509720,1.8,Petroleum Liquids
Gateway Gen,38.725278,-77.509720,1.8,Petroleum Liquids
Shelby North,40.896900,-82.662500,1.8,Petroleum Liquids
Shelby South,40.908889,-82.653330,1.8,Petroleum Liquids
Coon Rapids II,41.871043,-94.680780,1.8,Petroleum Liquids
Coon Rapids II,41.871043,-94.680780,1.8,Petroleum Liquids
Coon Rapids II,41.871043,-94.680780,1.8,Petroleum Liquids
Avenue A Generator Sets,41.780735,-89.689420,1.8,Petroleum Liquids
Avenue A Generator Sets,41.780735,-89.689420,1.8,Petroleum Liquids
North,41.316400,-94.455000,1.8,Petroleum Liquids
North,41.316400,-94.455000,1.8,Petroleum Liquids
Gilliam South,41.496111,-94.327220,1.8,Petroleum Liquids
Shelbina Power #3,39.697550,-92.053460,1.8,Petroleum Liquids
Shelbina Power #3,39.697550,-92.053460,1.8,Petroleum Liquids
Earlville,42.494200,-91.272500,1.8,Petroleum Liquids
Edgerton,41.449992,-84.767210,1.8,Petroleum Liquids
Edgerton,41.449992,-84.767210,1.8,Petroleum Liquids
Terry Bundy Generating Station,40.909653,-96.613090,1.8,Petroleum Liquids
Galion,40.730300,-82.793900,1.8,Petroleum Liquids
Galion,40.730300,-82.793900,1.8,Petroleum Liquids
Galion,40.730300,-82.793900,1.8,Petroleum Liquids
Seville,41.031700,-81.871400,1.8,Petroleum Liquids
Seville,41.031700,-81.871400,1.8,Petroleum Liquids
Seville,41.031700,-81.871400,1.8,Petroleum Liquids
South Strawberry,42.711400,-91.546900,1.8,Petroleum Liquids
South Strawberry,42.711400,-91.546900,1.8,Petroleum Liquids
Industrial Park,41.768199,-89.674390,1.8,Petroleum Liquids
Industrial Park,41.768199,-89.674390,1.8,Petroleum Liquids
Industrial Park,41.768199,-89.674390,1.8,Petroleum Liquids
Industrial Park,41.768199,-89.674390,1.8,Petroleum Liquids
Industrial Park,41.768199,-89.674390,1.8,Petroleum Liquids
Altamont,39.068747,-88.755550,1.8,Petroleum Liquids
Altamont,39.068747,-88.755550,1.8,Petroleum Liquids
Altamont,39.068747,-88.755550,1.8,Petroleum Liquids
Altamont,39.068747,-88.755550,1.8,Petroleum Liquids
Stanberry,40.212746,-94.542360,1.8,Natural Gas Internal Combustion Engine
Anson Abenaki Hydros,44.797500,-69.886700,1.8,Conventional Hydroelectric
Anson Abenaki Hydros,44.797500,-69.886700,1.8,Conventional Hydroelectric
Anson Abenaki Hydros,44.797500,-69.886700,1.8,Conventional Hydroelectric
Anson Abenaki Hydros,44.797500,-69.886700,1.8,Conventional Hydroelectric
Anson Abenaki Hydros,44.797500,-69.886700,1.8,Conventional Hydroelectric
Diana Hydroelectric,44.151944,-75.321730,1.8,Conventional Hydroelectric
Peters Drive Plant,45.667640,-121.548500,1.8,Conventional Hydroelectric
Wainiha Hydro,22.196292,-159.556100,1.8,Conventional Hydroelectric
Wainiha Hydro,22.196292,-159.556100,1.8,Conventional Hydroelectric
Dillon Hydro Plant,39.620800,-106.066200,1.8,Conventional Hydroelectric
Sheldon Springs Hydroelectric,44.910800,-72.973600,1.8,Conventional Hydroelectric
Sheldon Springs Hydroelectric,44.910800,-72.973600,1.8,Conventional Hydroelectric
High Shoals Hydro (NC),35.394254,-81.201000,1.8,Conventional Hydroelectric
Graphic Packaging,42.306809,-85.578970,1.8,Natural Gas Steam Turbine
Bidwell Ditch Project,40.801400,-121.448100,1.8,Conventional Hydroelectric
International Paper Woronoco Mill,42.163378,-72.827510,1.8,Conventional Hydroelectric
Purdue University,40.417200,-86.912200,1.8,Petroleum Liquids
University of Oklahoma,35.208900,-97.442400,1.8,Petroleum Liquids
Michell Butte Power Project,43.771896,-117.155000,1.8,Conventional Hydroelectric
Cornell University Central Heat,42.442800,-76.476400,1.8,Natural Gas Fired Combined Cycle
Stillwater Reservoir Hydro,43.897386,-75.040000,1.8,Conventional Hydroelectric
Sappi Cloquet Mill,46.724300,-92.429800,1.8,Conventional Hydroelectric
Oswego County Energy Recovery,43.348808,-76.425170,1.8,Municipal Solid Waste
Oswego County Energy Recovery,43.348808,-76.425170,1.8,Municipal Solid Waste
Caterpillar,40.417500,-86.844700,1.8,Petroleum Liquids
Helzel & Schwarzhoff 88 Wind Farm,35.090800,-118.393600,1.8,Onshore Wind Turbine
Great Lakes Hydro America - ME,45.647179,-68.704370,1.8,Conventional Hydroelectric
Newman (PA),40.013993,-75.052830,1.8,Natural Gas Steam Turbine
Berlin Gorham,44.388900,-71.164500,1.8,Conventional Hydroelectric
Alliant SBD 9107 JBS USA,42.056000,-92.897100,1.8,Petroleum Liquids
Alliant SBD 9203 Profol,41.935000,-91.636100,1.8,Petroleum Liquids
Alliant SBD 9203 Profol,41.935000,-91.636100,1.8,Petroleum Liquids
Alliant SBD 9301 Prairie Farms,42.530000,-90.684700,1.8,Petroleum Liquids
Alliant SBD 9502 Eaton,42.838150,-93.603250,1.8,Petroleum Liquids
Alliant SBD 9502 Eaton,42.838150,-93.603250,1.8,Petroleum Liquids
Alliant SBD 9502 Eaton,42.838150,-93.603250,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Support Center East,34.086000,-84.245000,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
State Farm Insur Support Center Central,32.919200,-96.989400,1.8,Petroleum Liquids
Water Filter Plant #2,35.737748,-81.727800,1.8,Petroleum Liquids
Foote Creek II,41.657539,-106.189200,1.8,Onshore Wind Turbine
Bay Windpower I,45.764400,-84.738100,1.8,Onshore Wind Turbine
Alliant SBD0201 Ingredion,41.970070,-91.666230,1.8,Petroleum Liquids
Grimes Way,46.728900,-117.151400,1.8,Petroleum Liquids
Casey City of,39.310555,-87.992590,1.8,Petroleum Liquids
Casey City of,39.310555,-87.992590,1.8,Petroleum Liquids
Casey City of,39.310555,-87.992590,1.8,Petroleum Liquids
"High Point, Fairfield",35.924393,-79.990120,1.8,Petroleum Liquids
"Statesville, Highway 64",35.798462,-80.942710,1.8,Petroleum Liquids
"Shelby, Toms Street",35.303600,-81.522500,1.8,Petroleum Liquids
"Morganton, Parker Road",35.720800,-81.662430,1.8,Petroleum Liquids
Lexington Health Center,35.830877,-80.242150,1.8,Petroleum Liquids
IMEA Highland,38.741700,-89.684700,1.8,Petroleum Liquids
IMEA Highland,38.741700,-89.684700,1.8,Petroleum Liquids
IMEA Flora,38.665800,-88.462500,1.8,Petroleum Liquids
IMEA Flora,38.665800,-88.462500,1.8,Petroleum Liquids
IMEA Flora,38.665800,-88.462500,1.8,Petroleum Liquids
IMEA Flora,38.665800,-88.462500,1.8,Petroleum Liquids
IMEA Flora,38.665800,-88.462500,1.8,Petroleum Liquids
Flora Site A,38.669300,-88.463500,1.8,Petroleum Liquids
Flora Site A,38.669300,-88.463500,1.8,Petroleum Liquids
Flora Site A,38.669300,-88.463500,1.8,Petroleum Liquids
Flora Site B,38.671400,-88.489400,1.8,Petroleum Liquids
Flora Site B,38.671400,-88.489400,1.8,Petroleum Liquids
Sub 2 Generating Station,39.750300,-92.500000,1.8,Petroleum Liquids
Sub 2 Generating Station,39.750300,-92.500000,1.8,Petroleum Liquids
Sub 3 Generating Station,39.761389,-92.453330,1.8,Petroleum Liquids
Sub 3 Generating Station,39.761389,-92.453330,1.8,Petroleum Liquids
Sub 3 Generating Station,39.761389,-92.453330,1.8,Petroleum Liquids
Sub 3 Generating Station,39.761389,-92.453330,1.8,Petroleum Liquids
Regional Wastewater Control Facility,37.936900,-121.329400,1.8,Petroleum Liquids
Bowling Green Wind,41.378600,-83.738300,1.8,Onshore Wind Turbine
Bowling Green Wind,41.378600,-83.738300,1.8,Onshore Wind Turbine
Bowling Green Wind,41.378600,-83.738300,1.8,Onshore Wind Turbine
Bowling Green Wind,41.378600,-83.738300,1.8,Onshore Wind Turbine
"High Point, Pump Station Rd",35.986100,-79.949700,1.8,Petroleum Liquids
"High Point, Pump Station Rd",35.986100,-79.949700,1.8,Petroleum Liquids
Lexington,35.773600,-80.259400,1.8,Petroleum Liquids
Lexington,35.773600,-80.259400,1.8,Petroleum Liquids
"Gastonia, Tulip Drive",35.289140,-81.205220,1.8,Petroleum Liquids
"Gastonia, Tulip Drive",35.289140,-81.205220,1.8,Petroleum Liquids
"Gastonia, Tulip Drive",35.289140,-81.205220,1.8,Petroleum Liquids
Albemarle Prime Power Park,35.407208,-80.151850,1.8,Petroleum Liquids
Albemarle Prime Power Park,35.407208,-80.151850,1.8,Petroleum Liquids
IBM West,44.058700,-92.511900,1.8,Petroleum Liquids
IBM West,44.058700,-92.511900,1.8,Petroleum Liquids
Salem Street Dept,37.279400,-80.044700,1.8,Petroleum Liquids
Albemarle Hospital Unit,35.363600,-80.193900,1.8,Petroleum Liquids
Cherryville City Hall,35.377800,-81.380000,1.8,Petroleum Liquids
Lincolnton High School,35.477415,-81.262260,1.8,Petroleum Liquids
Maiden Community Center,35.577200,-81.208100,1.8,Petroleum Liquids
Monroe Middle School,34.973274,-80.540040,1.8,Petroleum Liquids
Morganton Station 5,35.729000,-81.748080,1.8,Petroleum Liquids
Pineville Delivery 2,35.076700,-80.881600,1.8,Petroleum Liquids
Danville New Design Plant,36.630800,-79.389400,1.8,Petroleum Liquids
Danville Kentuck Road Plant,36.653300,-79.290600,1.8,Petroleum Liquids
Danville Westover Plant,36.611400,-79.463100,1.8,Petroleum Liquids
Electric Avenue Facility,38.280000,-77.590000,1.8,Petroleum Liquids
Electric Avenue Facility,38.280000,-77.590000,1.8,Petroleum Liquids
Electric Avenue Facility,38.280000,-77.590000,1.8,Petroleum Liquids
Water Treatment Plant Generators,38.760695,-77.620890,1.8,Petroleum Liquids
Hull Wind II,42.261111,-70.856390,1.8,Onshore Wind Turbine
Gastonia Prime Power Park,35.301700,-81.209200,1.8,Petroleum Liquids
Gastonia Prime Power Park,35.301700,-81.209200,1.8,Petroleum Liquids
Gastonia Prime Power Park,35.301700,-81.209200,1.8,Petroleum Liquids
Gastonia Prime Power Park,35.301700,-81.209200,1.8,Petroleum Liquids
Pacolet Diesel Generation Facility,34.898600,-81.739700,1.8,Petroleum Liquids
Pacolet Diesel Generation Facility,34.898600,-81.739700,1.8,Petroleum Liquids
Pacolet Diesel Generation Facility,34.898600,-81.739700,1.8,Petroleum Liquids
South Columbus Water Resource Facility,32.411900,-84.976100,1.8,Other Waste Biomass
South Columbus Water Resource Facility,32.411900,-84.976100,1.8,Other Waste Biomass
Calpine Vineland Solar LLC,39.463600,-75.066700,1.8,Solar Photovoltaic
"High Point, POLO",35.970000,-79.960000,1.8,Petroleum Liquids
Romark PA Solar,40.936111,-76.038890,1.8,Solar Photovoltaic
Eastside WWTP,35.942800,-79.908900,1.8,Petroleum Liquids
Eastside WWTP,35.942800,-79.908900,1.8,Petroleum Liquids
Eastside WWTP,35.942800,-79.908900,1.8,Petroleum Liquids
Westside WWTP,35.940300,-80.110600,1.8,Petroleum Liquids
Gaston Memorial Hospital,35.274700,-81.138300,1.8,Petroleum Liquids
"Vestas Towers America, Inc.",38.172800,-104.620000,1.8,Onshore Wind Turbine
Silver Lake Solar Photovoltaic Facility,42.452500,-73.240300,1.8,Solar Photovoltaic
North Hollywood,34.194444,-118.390300,1.8,Conventional Hydroelectric
North Hollywood,34.194444,-118.390300,1.8,Conventional Hydroelectric
North Hollywood,34.194444,-118.390300,1.8,Conventional Hydroelectric
City West Diesel Plant,34.722500,-81.646940,1.8,Petroleum Liquids
City West Diesel Plant,34.722500,-81.646940,1.8,Petroleum Liquids
City West Diesel Plant,34.722500,-81.646940,1.8,Petroleum Liquids
City West Diesel Plant,34.722500,-81.646940,1.8,Petroleum Liquids
Town of Uxbridge MA at Commerce Dr,42.043889,-71.617500,1.8,Solar Photovoltaic
IKEA Westhampton 061,40.013889,-74.853610,1.8,Solar Photovoltaic
Bed Bath & Beyond DC Port Reading NJ,40.568333,-74.242500,1.8,Solar Photovoltaic
Adkins Energy LLC,42.362222,-89.803610,1.8,Natural Gas Steam Turbine
SUNY Old Westbury College,40.797858,-73.565660,1.8,Natural Gas Internal Combustion Engine
CU Solar Plant,39.741944,-83.816940,1.8,Solar Photovoltaic
Vista Grande HS at Casa Grande,32.891389,-111.713100,1.8,Solar Photovoltaic
SunGen Sharon 1 LLC,43.790000,-72.490000,1.8,Solar Photovoltaic
Berkshire 1,42.114444,-73.405280,1.8,Solar Photovoltaic
Hilton NY Co Gen Plant,40.762500,-73.979170,1.8,Natural Gas Internal Combustion Engine
