Latitude,Longitude,Size
32.3494,-108.6975,63690
36.99067,-79.90194,63731
32.154474,-92.091272,63802
29.93301,-95.64954,63804
47.714847,-103.226817,63811
34.969177,-80.165185,63836
39.74874,-104.99196,63859
27.814964,-97.594281,63860
33.42195,-111.935,63883
35.416701,-97.384073,63883
33.63895,-117.85127,63897
44.205278,-88.455026,63907
29.744222,-95.1225,63956
36.215944,-90.958167,63959
30.159730981178,-95.471208968885,63960
43.050628,-85.956758,63962
40.27555,-84.19473,63971
27.703602,-97.447277,64003
30.214123,-91.035113,64027
28.866014,-88.056264,64077
37.20948,-121.89999,64118
32.43442,-95.36285,64144
30.1603,-93.3458,64205
43.305734,-73.591553,64213
32.852745,-83.232553,64256
26.399768,-98.326169,64300
28.73974,-81.88944,64323
41.056436,-101.576715,64328
33.232539,-100.867608,64353
43.7375,-87.763889,64409
31.499865,-102.641279,64429
39.74579,-104.99139,64435
38.6716,-87.2931,64437
34.52128,-97.47589,64448
42.3498,-88.0385,64482
30.3209,-95.2737,64501
41.23663,-74.64969,64515
42.048634,-94.043372,64527
37.1575,-76.6911,64542
38.004697,-86.133019,64560
47.59043,-104.0005,64590
28.2455,-89.0058,64602
32.78705,-96.80382,64637
44.97967,-93.26989,64655
40.039871,-85.746274,64656
36.065483,-95.92207,64671
43.46,-76.53,64705
32.78882,-97.34363,64725
44.781,-93.042,64752
30.1261,-92.6918,64758
37.63617,-120.99151,64791
36.207954,-80.986352,64793
39.73,-86.26,64807
40.752578,-81.511188,64836
34.09976,-83.08435,64843
32.011814,-101.022991,64854
34.807015,-82.192094,64870
27.6248,-90.441,64879
38.496875,-98.418422,64897
36.81342,-87.41009,64909
31.8113034146526,-103.073080593196,64941
38.3121,-121.8362,64991
29.87449,-95.106947,65003
40.7599726705154,-73.9746649600078,65007
46.258482,-97.69506,65008
30.325882,-91.261732,65015
37.9534,-83.95254,65096
41.4844,-75.5403,65144
34.189266,-80.284977,65177
42.305176,-96.362271,65183
35.744148,-79.741612,65194
39.004293,-87.631325,65217
38.71793,-85.092051,65220
33.146581,-94.984331,65246
46.7244,-92.4664,65289
48.22687,-103.94446,65314
29.75816,-95.36782,65319
37.68962,-98.70704,65352
40.663618,-75.231488,65361
39.098667,-84.860861,65361
33.629444,-101.870834,65366
35.46882,-97.51734,65372
39.873864,-75.138677,65373
35.3043,-110.8471,65390
30.2993,-100.6465,65406
39.04854,-95.67468,65439
40.4638,-80.044,65476
31.949109,-89.313176,65477
37.1124,-113.5155,65482
35.18367,-90.04412,65553
40.4535163948495,-109.508077713147,65563
32.718311,-115.11152,65593
40.86692,-96.65328,65597
34.4942,-97.5864,65652
44.84786,-93.23745,65652
39.9661,-77.5581,65654
33.655501,-101.775171,65654
43.082157,-121.828345,65717
31.5879842976907,-93.0047300418748,65744
41.070867,-94.356733,65745
39.755554,-86.300056,65755
31.841273,-89.469523,65761
36.34223,-119.39454,65762
32.410556,-94.701667,65764
32.127458,-96.085153,65803
28.9744,-95.34453,65808
37.901209,-95.280776,65882
31.04345,-104.82656,65927
61.0767,-150.9478,65951
32.9098,-115.5668,66013
35.320621,-99.784754,66025
37.23215,-80.42173,66032
35.76936,-97.69185,66043
38.544371,-82.928643,66053
37.1852,-81.4438,66084
47.923302,-122.273197,66124
30.7834,-90.0611,66163
30.1989,-91.0085,66207
34.6783666781469,-82.8234694182957,66216
40.835648,-80.31814,66233
32.73211,-92.24888,66273
40.354641,-74.646744,66282
40.622025,-75.303509,66314
33.392861,-91.019111,66409
32.92548,-96.81613,66469
28.027537,-99.348296,66489
32.766944,-96.562777,66526
39.4536,-111.9861,66566
35.087889,-78.844949,66583
33.1189,-82.8608,66586
38.86662,-86.19976,66600
68.842778,-148.829722,66600
43.1872,-123.3819,66693
32.968331,-93.917858,66701
32.64737,-85.36946,66730
45.015608,-84.15131,66780
40.7692073041324,-111.87532971719,66780
35.285359,-86.368475,66808
40.5117,-81.6389,66879
40.43136,-78.60051,66894
32.4524,-90.15393,66904
30.252222,-93.284444,66917
47.087672,-102.9482,67029
36.26734,-86.65741,67064
33.866387,-81.012712,67108
32.80776,-97.10376,67126
40.21722,-81.860287,67135
30.928,-85.427,67224
38.63639,-90.18108,67251
48.129374980055,-104.04052202778,67294
38.628363,-90.191527,67371
34.5697,-118.1534,67443
39.251327,-91.638102,67472
47.61373,-122.19453,67479
35.46873,-97.5148,67551
47.263975,-93.62817,67557
35.950001,-80.209999,67571
32.393306,-111.276417,67606
40.677395,-73.769735,67616
42.654658,-73.753874,67620
44.022115,-92.46632,67645
40.06493,-85.85345,67649
34.75942,-87.89004,67703
39.742905,-104.98738,67708
33.9257,-83.2634,67720
29.7619032963107,-95.3642920756823,67734
32.33175,-97.7433,67736
38.79844,-77.1793,67737
28.743151,-82.091653,67748
30.16472,-83.60487,67769
38.415722,-85.749361,67822
40.5707,-83.1388,67862
38.02,-84.5,67867
39.734316,-87.393043,67886
44.97619,-93.27482,67973
41.631747,-72.676381,67980
33.2853,-111.5863,67984
34.7465,-78.8061,67984
41.14614,-105.00941,68038
32.999,-96.5796,68044
43.159,-78.75462,68063
41.24139,-74.02246,68065
37.76078,-120.84308,68072
42.173981,-121.439297,68114
32.925488,-96.816137,68155
39.6533,-110.9802,68158
37.748,-99.984806,68213
32.226346,-89.372269,68224
46.4087,-86.6455,68233
44.91166,-98.50145,68250
41.407503,-90.003647,68253
32.1088,-109.6622,68395
40.26269,-103.80612,68404
29.75894,-95.37096,68464
42.51899,-98.9596,68479
38.361304158617,-81.5970351447448,68490
29.173698,-100.331555,68506
39.936492,-81.683472,68512
35.129843,-90.255351,68538
40.18925,-95.36789,68591
37.420815,-79.140968,68595
33.550116,-83.89559,68607
35.64397,-88.776334,68628
30.063707,-94.218396,68634
47.605772,-122.340619,68651
30.342033,-93.848444,68674
40.35,-77.65,68711
37.023652,-84.082001,68747
41.11113,-111.92201,68761
33.59223,-101.880084,68767
43.101421,-70.80188,68769
35.03104,-78.86301,68801
40.636944,-77.571944,68870
30.9534,-89.03447,68911
33.450707,-94.134356,68947
33.45326,-79.31388,68978
43.7997,-92.6819,68984
44.99658,-68.70436,69031
32.1371469260185,-103.287467366585,69069
39.03369,-76.98668,69073
33.1167,-95.0143,69081
36.234194,-99.151129,69128
28.3944,-89.456,69159
38.813792,-90.820376,69169
42.35,-71.0583,69195
32.265851,-104.11239,69203
34.5992,-102.7736,69212
40.0586,-76.58845,69218
30.164124,-93.030117,69218
32.836519,-85.215733,69283
32.202639,-100.49718,69308
32.01336,-81.25767,69325
35.4765757215955,-97.5154812601783,69333
38.5748,-76.884165,69335
32.96028,-91.85398,69362
37.7328,-99.9497,69380
43.71744,-83.05832,69383
39.28413,-80.299985,69420
41.25548,-95.94404,69429
44.015414,-121.259055,69467
40.8412,-84.9307,69493
42.28411,-85.61277,69527
31.99692,-102.077654,69545
45.04799,-122.9622,69591
42.483242,-87.873878,69599
47.78943,-122.05728,69638
29.7149780146129,-95.1762144468478,69751
35.3338,-79.96474,69761
40.25892,-81.02597,69812
43.64075,-70.32198,69822
40.707476,-81.259879,69823
33.54177,-112.29988,69853
28.42054,-99.259391,69938
42.45544,-83.040949,69971
39.960561,-76.5925,69975
40.653131,-112.05009,69977
43.2868,-71.5761,70061
28.697105,-96.945091,70145
44.196163,-94.003383,70205
35.6489194,-98.8980583,70208
32.79866,-96.80541,70208
35.605846,-95.98807,70268
41.4476,-81.67533,70330
42.5744,-73.8592,70367
40.36884,-81.34657,70388
39.14105,-78.09905,70452
37.973424,-87.575423,70461
35.72811,-82.64221,70464
42.669167,-93.904444,70515
32.04663,-102.16955,70521
39.184124,-95.719803,70529
38.622463,-78.586795,70617
48.066522,-102.353526,70628
48.229118,-103.518843,70701
30.6817,-101.2173,70709
35.46646,-97.52124,70718
34.06354,-117.52929,70757
41.2908,-79.8061,70786
42.47684,-95.41516,70827
38.3517112,-81.6336474,70871
44.5397,-88.0083,70913
36.7743,-76.3119,70924
70.257222,-148.617778,70995
33.819375,-84.647595,71006
40.632927,-76.187912,71010
39.7475,-79.8388,71022
41.668532,-83.517141,71038
32.91593,-96.77249,71055
39.815343,-80.81116,71076
30.3036,-97.6128,71101
40.7539,-73.9506,71108
30.7073,-89.6017,71118
31.648515,-94.681272,71271
32.513782,-93.747983,71301
37.047737,-88.35866,71343
41.694444,-87.515833,71410
47.090196,-122.609857,71411
43.667577,-116.73112,71412
31.804744,-103.239075,71442
31.12599,-97.78998,71449
30.440833,-82.788056,71449
29.3999,-88.9697,71460
40.5447,-79.7678,71494
39.679788,-85.687207,71512
33.9106,-118.425,71521
46.56444,-87.43456,71528
40.746088,-99.767869,71539
32.93476,-96.81801,71571
36.92375,-120.10151,71574
27.811804,-97.435631,71585
35.38671,-94.42448,71610
34.531692,-92.407868,71626
43.093953,-78.962762,71633
32.430452002413,-104.258183037982,71644
41.2433,-111.989,71651
39.296237,-76.592889,71689
29.34758,-98.45906,71715
40.803234,-81.332864,71750
35.669371,-95.268444,71752
40.9917,-109.2136,71833
36.1812,-120.1526,71866
32.480516,-100.336402,71878
37.421613,-120.850431,71906
41.166962,-86.2325,71908
39.9889,-75.0417,71991
32.71629,-104.44602,72061
38.5961,-90.2128,72071
33.472222,-80.873611,72089
34.649008,-96.173367,72142
40.62898,-80.4198,72152
40.199753,-111.631752,72223
43.115663,-70.728742,72231
48.467675,-122.553982,72277
32.2722,-101.4222,72290
32.771292,-96.96002,72348
28.600964,-89.31131,72456
29.9788747370033,-95.5437547734233,72498
44.261426,-71.62739,72501
35.33104,-81.62436,72507
43.760415,-94.149858,72515
42.30987,-83.15738,72646
39.62052,-104.89814,72668
30.6949,-83.30442,72717
41.50329,-81.6039,72723
38.867608,-112.423186,72740
30.2661538034959,-97.7453521897781,72758
30.749082,-84.4838,72771
41.031121,-85.216174,72771
40.382251,-79.549157,72842
41.994167,-95.39,72860
33.1197471,-88.9796776,72979
42.569552,-83.033734,73006
34.19667,-97.04443,73025
32.192641,-94.269435,73029
31.2684,-103.0862,73030
32.160418,-103.838592,73089
42.96399,-76.5583,73109
39.55068,-104.86584,73131
41.38311,-90.51353,73162
40.564778,-89.724612,73207
36.6526,-98.7673,73219
41.296667,-91.356944,73268
39.74025,-94.846817,73283
29.92764,-90.25185,73337
32.607498,-95.19722,73379
40.483359,-99.077224,73391
45.619591,-122.456295,73391
43.01932,-87.8978,73395
29.8208,-95.2194,73407
18.466224,-66.105724,73438
35.652379,-101.452082,73458
42.9492,-85.6939,73486
42.2581,-83.13859,73499
33.1756,-93.2169,73523
26.19857,-98.22361,73531
35.85308,-80.17695,73681
45.327,-95.6377,73724
37.19319,-80.66975,73763
41.65919,-83.45071,73769
37.70535,-81.226891,73781
44.226221,-86.286581,73891
43.4807,-83.3963,73909
41.35216,-91.08383,73944
28.9436,-89.7065,73992
35.37379,-94.758804,74197
30.239434,-97.867072,74265
30.550948,-91.175252,74313
48.41248,-122.20969,74319
19.7031566,-155.2382164,74319
44.51942,-89.58392,74419
36.96146,-89.867844,74473
40.984619,-91.189659,74570
36.29423,-115.28183,74585
32.362972,-89.539806,74599
42.054816,-87.674477,74623
44.866702,-108.814934,74650
41.28473,-82.82024,74720
46.309388,-119.297683,74726
35.479833,-88.077522,74731
39.662631,-77.815998,74764
35.152115,-78.998907,74796
30.21421,-97.72481,74831
25.967609,-80.286747,74838
39.658889,-106.956111,74893
39.716111,-86.205,74893
39.87986,-80.58529,74906
27.805556,-97.45805,74990
40.390544,-86.936174,75021
32.9701,-79.8905,75045
39.203562,-94.479326,75074
39.78741,-105.11498,75103
40.976821,-81.775437,75130
39.71923,-82.61895,75179
39.74365,-104.98611,75187
35.0639,-78.87082,75196
38.38066,-77.413488,75197
31.9968217536013,-102.083688289115,75220
45.22863,-123.15905,75235
33.7356587675237,-90.0289913267054,75243
46.1006,-88.4687,75325
38.03578,-78.514096,75338
39.7283144,-80.9207737,75386
37.7428,-99.9511,75428
40.43875,-79.96085,75463
43.149,-88.1221,75486
32.409467,-90.256447,75506
27.95029,-82.4591,75525
40.6106,-73.7614,75535
33.0667,-96.4519,75575
41.569537,-72.04481,75615
40.480106,-74.320981,75627
34.735,-87.3108,75631
29.75808,-95.364,75653
32.9312475,-96.84046,75685
34.655833,-87.07111,75695
34.237576,-88.081613,75719
32.9861,-102.75013,75727
43.433379,-94.954221,75855
40.92564,-73.90465,75865
34.047217,-81.151326,75900
30.437424,-92.875148,75911
39.128189,-78.190829,75925
40.429433,-86.919065,75932
39.754103,-105.000224,75940
32.235649,-94.486066,75958
42.6626,-88.2906,76121
38.958312,-81.925867,76235
44.082,-87.6558,76260
35.3025,-94.375278,76305
40.751746,-111.833756,76305
31.9816,-104.065,76311
41.24891,-78.74432,76401
42.532497,-113.836752,76423
47.5306,-92.1619,76457
43.12565,-93.30041,76499
42.770107,-84.523758,76535
38.071915,-89.589141,76639
32.813889,-103.771944,76659
42.3716,-82.9686,76754
28.20312,-98.803246,76787
27.79953,-82.3844,76810
32.0139,-101.2789,76825
34.59459,-98.50129,76876
35.77167,-84.33065,76894
43.576274,-93.301773,76915
33.279795,-81.800572,76926
61.08276,-146.25017,76998
34.0244,-86.8996,77008
41.58758,-93.62616,77042
36.734086,-96.089103,77117
34.281587,-84.058034,77128
41.523577,-80.197884,77135
40.24534,-81.86284,77169
35.02237,-87.75744,77191
39.144,-79.4797,77277
35.22925,-119.58286,77286
38.4461,-121.4614,77318
33.08303,-84.20562,77339
32.3996,-83.5509,77347
28.372454,-98.119155,77357
40.77141,-111.92972,77465
70.5103,-149.8664,77507
30.27065,-97.66924,77528
34.1422,-117.418647,77547
36.291066,-78.391883,77625
30.52522,-91.38355,77628
42.96506,-78.71458,77636
33.41663,-111.96953,77657
43.6861,-92.0917,77681
42.41004,-76.89603,77690
32.883333,-86.166667,77693
42.5434,-83.5645,77709
38.29372,-90.39969,77743
44.951,-92.9959,77909
41.251852,-84.41227,77976
32.773497,-83.6516,78086
40.25243,-111.65027,78141
42.167,-83.5318,78183
39.215277,-82.260032,78184
40.2415,-103.631,78196
35.310018,-81.603346,78238
45.459806,-98.532833,78278
30.6833,-92.060059,78306
28.23497,-88.99536,78333
39.134761,-85.93343,78388
32.8623,-96.8101,78471
42.788,-82.5306,78507
31.9636,-102.6018,78565
33.415689,-90.243231,78579
37.823062,-85.540612,78581
31.027565,-92.249239,78608
38.2935,-85.5322,78715
39.370495,-81.515306,78716
42.20446,-71.15937,78722
30.42,-95.0114,78766
33.54539,-86.8093,78878
32.4033,-97.6986,78945
41.52712,-81.652,78974
32.861516,-96.806516,79009
18.347837,-65.606435,79029
29.7600330172248,-95.3632941007082,79048
35.954053,-83.930007,79077
29.75816,-95.36782,79112
30.259125,-92.567721,79181
32.2317,-110.9519,79182
43.862199,-95.300983,79210
31.786111,-103.680555,79278
46.67142,-92.00087,79332
40.35932,-110.28605,79355
32.96717,-82.81782,79377
41.412452,-84.143514,79401
31.648914,-91.147222,79466
38.739368,-87.852363,79474
42.3636,-71.1161,79476
41.860188,-94.63211,79543
45.064036,-83.424389,79610
29.036661,-96.07851,79633
29.698855,-94.900224,79668
31.537914,-92.181442,79726
41.642117,-87.599663,79744
41.026486,-90.249232,79811
30.05509,-90.83084,79835
39.881819,-85.40924,79905
29.9335594,-90.0700051,79906
29.724893,-95.112543,79967
44.79875,-93.46714,79976
40.52013,-81.46752,79991
39.1781,-76.5268,80047
39.24099,-82.12427,80066
41.648417,-87.482414,80093
32.861516,-96.806516,80103
44.7999,-95.4869,80143
30.0533,-95.24476,80177
32.158889,-94.878056,80178
36.18062,-86.87712,80179
40.624065,-73.916298,80201
31.481987,-97.240773,80285
41.08312,-81.51766,80315
36.08256,-95.67245,80328
44.186805,-93.995493,80347
40.2162236186113,-112.081814058176,80347
31.356953,-91.395006,80381
37.151972,-87.395489,80498
31.117878,-88.009796,80512
30.102064,-97.759655,80567
47.890628947713,-102.993440530684,80602
32.1444909651431,-94.3337538253624,80603
42.76601,-85.07428,80618
44.9589,-90.9608,80642
42.089673,-91.555882,80661
33.599578,-95.33954,80694
31.244429,-89.045353,80704
40.2576510252677,-104.734962230684,80755
42.95071,-76.57087,80824
40.72211,-84.11329,80852
36.95,-89.066111,80868
41.7738,-72.5647,80880
39.948782,-82.017731,80884
40.933056,-87.067222,80935
47.6562,-122.3041,80936
32.794175,-96.806285,81018
41.859383,-78.44517,81080
32.72791,-114.65371,81103
39.129589,-89.471009,81125
41.734287,-89.294905,81142
35.04299,-85.3093,81236
29.33,-96.6726,81261
30.13955,-93.40344,81289
39.197222,-93.386389,81534
44.818286,-93.087678,81566
32.74107,-96.44188,81571
31.640174993,-89.8839972189999,81582
44.23202,-95.30027,81610
33.66035,-83.98904,81629
38.763,-97.697,81644
31.9102,-96.3491,81654
40.7813,-116.1858,81695
44.100799,-94.275835,81703
29.608982,-95.054226,81719
43.67372,-94.50643,81733
32.4918,-100.36169,81738
33.324028,-92.687472,81816
29.62139,-95.06389,81833
35.6293344608722,-97.4987101875752,81843
33.99554,-85.16728,81881
32.6105,-95.1957,81902
32.312167,-90.137278,81932
35.674942,-78.85138,81951
28.651637,-98.000845,81952
29.75816,-95.36782,81997
32.167337,-94.424222,82001
31.80687,-106.58809,82040
38.8244,-104.8331,82062
30.466034,-92.520137,82073
41.105134,-76.445696,82084
40.62799,-104.165892,82130
41.021656,-95.636714,82200
44.782046,-106.948381,82248
31.741967,-81.406692,82297
33.94516,-78.00117,82308
38.12944,-77.71766,82357
29.68917,-91.19007,82360
42.356243,-85.009915,82395
47.569331,-122.367332,82396
33.6005808,-96.5569882,82455
33.0917,-82.9803,82490
39.81373,-84.053745,82511
38.3688,-81.6786,82515
39.94778,-76.76918,82526
35.40004,-97.4641,82557
40.64917,-73.87973,82611
40.977486,-82.970892,82614
64.804,-147.699,82673
32.540693,-103.522351,82688
34.074833,-93.840306,82702
35.598158,-101.877766,82706
40.672532,-112.762883,82772
40.72211,-84.11329,82794
32.194063,-93.486667,82803
35.0313,-89.8822,82816
43.210491,-78.365416,82822
35.482017,-84.679106,82832
42.46915,-91.55145,82855
32.14444,-103.054,82970
35.595,-79.0492,82993
35.56982,-97.50922,83064
30.3985,-94.2296,83079
38.6011,-75.2629,83090
32.624135,-103.292931,83129
42.5524,-114.4827,83139
39.1756,-84.5022,83142
32.7988935680618,-91.1748686550439,83268
29.06062965,-88.09172006,83301
42.2834,-83.12575,83312
33.4192,-112.11763,83339
28.9047,-81.3319,83353
38.31656,-81.60555,83377
39.545833,-82.941944,83413
28.409989,-98.530139,83499
33.32524,-111.85912,83508
32.223334,-96.787501,83604
44.3621,-89.0817,83654
25.9131,-97.5214,83712
32.42615,-103.148564,83749
42.88335,-82.491547,83939
32.4853,-83.6036,84063
34.605565,-86.965566,84067
29.212292,-98.407127,84102
41.5701,-98.821,84243
33.423111,-110.803443,84248
33.9541,-117.1168,84301
30.060226,-94.058976,84320
33.44875,-88.359,84340
40.6781,-74.2744,84347
37.715147,-121.49157,84375
34.670921,-77.348604,84380
38.26035,-84.534367,84406
39.75099,-104.99733,84490
35.565478,-97.518049,84585
29.9793627231805,-95.5641714755656,84692
42.202637,-79.312516,84749
35.50767,-80.3297,84771
40.579722,-96.964722,84859
41.64972,-72.90976,85036
41.786281,-89.709809,85048
39.3531,-91.2295,85127
40.7375,-74.1,85244
37.4978,-77.368,85317
35.50851,-97.41887,85317
30.408626,-91.180829,85355
32.7847,-93.3744,85395
40.517295,-74.430326,85415
35.3245,-80.9996,85512
41.888256,-75.138853,85526
38.414353,-82.384179,85535
37.958946,-101.044593,85602
28.3665,-82.5591,85610
43.461,-75.412,85640
41.460844,-74.359694,85644
48.429281,-116.490682,85670
30.3039,-94.2527,85702
33.6094,-93.7924,85705
38.170254,-90.763977,85749
47.61722,-111.17291,85786
36.51552,-121.4342,85788
38.367778,-82.532778,85809
43.066639,-94.679167,85822
43.64461,-93.15942,85886
40.549899,-111.98802,85903
41.78651,-97.09357,85908
36.023634,-86.688466,85915
37.312186,-78.06143,85977
35.599447,-112.147162,86047
40.8275,-73.6478,86061
42.27863,-71.759025,86069
44.8491,-94.8969,86136
26.9389,-94.6887,86192
34.242779,-84.797775,86209
40.1143,-88.958,86216
43.06417,-77.93291,86224
48.577676,-102.777417,86226
46.878642,-102.296038,86232
44.1569,-94.0316,86254
30.6036,-97.5529,86288
41.258598,-97.037286,86332
40.69874,-97.567402,86449
39.747626408136,-104.989773387027,86654
46.78426,-92.70118,86669
35.027817,-81.87896,86691
29.7836106750955,-95.5364188949542,86741
70.300735,-148.37037,86894
35.39511,-119.04652,86935
43.5701,-89.0661,86983
40.721330326937,-86.438049208827,87045
31.76333,-106.38015,87141
42.733339,-93.910902,87144
44.973474,-93.267695,87180
43.51146,-96.930215,87241
33.7691,-118.2662,87246
46.31158,-96.13374,87261
45.050596,-91.980063,87265
31.798037,-92.177289,87375
36.31623,-114.986163,87383
41.122515,-111.993982,87389
33.5711,-84.2533,87391
40.5854,-104.83181,87432
30.1702960974453,-95.4601779455645,87470
43.08446,-96.23038,87511
39.16425,-86.515004,87563
41.9227,-72.6255,87638
39.102089,-88.52566,87640
32.143623,-94.334905,87684
39.036314,-94.794083,87762
35.3071,-106.6228,87788
42.11055,-77.1558,87804
26.4273,-90.8127,87833
45.453963,-98.137741,87870
40.6278,-80.2389,87870
35.72409,-88.81766,88005
27.32123,-90.535469,88091
40.67691,-76.472934,88104
39.7507,-86.5006,88133
35.734125,-98.084146,88164
29.748635007883,-95.481915006173,88210
47.5444,-95.1297,88210
37.425,-121.9319,88232
40.664816,-79.245351,88243
34.959333,-88.421139,88279
40.612743,-74.260921,88290
30.16053,-95.45639,88371
43.723526,-116.269298,88400
41.3319,-72.0792,88454
44.4489,-88.0731,88468
29.754495,-95.362678,88477
30.230982,-93.292406,88484
29.229003,-87.780968,88503
36.615862,-86.558936,88581
32.20023,-92.113087,88630
43.1669,-88.69,88705
27.342694,-80.689387,88801
43.53731,-89.10315,88974
33.5972,-86.629,89002
32.194066,-93.487309,89031
40.173694,-84.971694,89036
38.655,-90.125,89231
29.87449,-95.106947,89241
31.409312,-102.415134,89298
42.283831,-71.583763,89303
45.3718,-98.1032,89416
42.3586,-89.80342,89423
35.45087,-97.64588,89432
34.105278,-80.779444,89696
31.8153,-89.04899,89704
43.0611,-76.0819,89737
29.663893,-82.846572,89745
30.646996,-91.265322,89755
32.7047,-93.9597,89758
35.307077,-87.903248,89908
29.94914,-90.07633,89968
43.266053,-82.619552,89976
42.2111,-85.5542,89979
29.75993,-95.366413,89986
60.83125466,-151.6042635,90006
33.336783,-79.348333,90035
32.311838,-92.268272,90126
34.9627,-85.72787,90231
47.191058,-98.42561,90406
38.016727,-89.307492,90416
30.662356,-81.47105,90445
32.861516,-96.806516,90454
40.58629,-74.20061,90469
40.88889,-98.713364,90515
32.8623,-96.8101,90559
39.594758,-75.916937,90754
37.70035,-84.26846,90786
29.7609207,-93.6435561,90787
28.75448,-88.26732,90825
36.046351,-88.135665,90832
45.993367,-96.648999,90855
39.26378,-76.55527,90863
27.91929,-97.28451,91071
44.3986,-89.8263,91072
28.2672,-88.3989,91118
27.96214,-82.381158,91254
35.6159,-109.12496,91296
31.8596,-104.01947,91300
41.4486,-72.8358,91363
32.7564,-104.2111,91379
32.800556,-93.412778,91428
40.908951,-104.892167,91461
40.350826,-80.918793,91476
36.418919,-97.806885,91542
34.79804,-77.53781,91547
35.73834,-84.05978,91615
40.6206,-85.3057,91670
39.86863,-80.69331,91680
36.699722,-119.716944,91730
42.46973,-96.6105,91739
41.12639,-85.89325,91741
40.7349,-73.3836,91755
35.839798,-115.615473,91760
43.08692,-77.38734,91853
32.2225894980154,-101.903378840676,91873
29.006275,-95.888058,91926
34.84999,-102.28679,91981
36.008498,-78.942578,91986
32.354272,-93.900303,92066
41.969519,-91.648447,92119
41.452778,-72.136111,92177
34.66029,-99.58732,92223
36.38343,-87.64893,92314
40.69045,-89.5924,92479
40.47166,-75.767,92500
32.792043,-96.795142,92521
30.16115,-95.45389,92545
40.718333,-84.116389,92551
30.60356,-87.13305,92556
40.43377,-111.83166,92641
36.11558,-77.07097,92680
37.0286,-88.3958,92774
45.62849,-122.78125,92843
29.75993,-95.366413,92930
35.09233,-119.407371,92950
32.151611,-88.843889,92963
40.40469,-81.10465,93062
36.1536685404923,-95.9919339865775,93132
29.8742,-94.9122,93204
38.876938,-78.860834,93243
41.25052,-72.9996,93280
31.877504,-103.937602,93317
30.32083,-92.2656,93440
41.75,-72.6347,93595
39.2794,-88.4772,93623
34.503981,-110.33618,93715
28.671706,-82.486667,93764
35.01422,-101.95454,93780
32.58901,-93.51512,93891
37.579722,-84.459722,93906
41,-80.525,93907
41.27432,-112.22376,93962
31.82524,-103.90894,94101
36.06564900189,-95.920372026004,94318
41.417473,-88.216903,94357
42.780647,-85.920569,94369
37.38538,-121.14088,94436
41.375388,-88.845504,94502
43.27694,-95.80833,94566
36.069716,-90.453316,94592
36.905166,-85.656306,94600
44.24073,-86.31005,94768
38.75087,-93.326088,94795
34.530534,-88.949027,94860
32.444618,-91.591926,95069
36.66771,-98.75314,95284
35.447778,-95.962778,95412
41.344025,-82.603452,95418
30.662586,-81.469563,95444
30.3583,-93.6016,95444
41.809771,-72.261402,95456
33.534104,-86.757929,95473
35.3309,-92.76255,95578
41.313361,-72.979289,95584
33.0778579114916,-96.8237134332633,95703
38.04254,-97.99561,95704
35.778,-89.967,95717
36.08256,-95.67245,95744
41.592096,-71.427317,95864
39.2038,-103.7005,95919
33.681904,-112.476438,95960
35.941993,-86.361929,95992
36.996156,-101.382671,95996
38.02875,-97.97694,96000
31.5357,-84.0244,96014
31.931,-103.6267,96039
34.766792,-87.601169,96058
39.74714,-104.99658,96059
41.21192,-80.506982,96059
39.95249,-111.95619,96106
30.28835,-81.977729,96117
43.182208,-107.541229,96195
35.888073,-106.316356,96234
42.75991,-88.91711,96346
29.75894,-95.37096,96372
43.82199,-121.42731,96482
44.83348,-93.11997,96522
45.301333,-96.511361,96558
37.379616,-97.966442,96611
37.345201,-78.87385,96725
32.540693,-103.522351,96752
35.374056,-93.5695,96755
42.1364,-71.4478,96770
37.07479,-120.877445,96772
32.91593,-96.77249,96846
33.17823,-92.74815,96855
36.12604,-115.21297,96938
35.60606,-81.30738,96949
40.843067,-89.564148,96957
38.384705,-81.776181,96979
38.4027,-82.0208,97037
32.49681,-84.86263,97038
41.89894,-77.91402,97062
37.27251,-79.99861,97145
30.58039,-96.24581,97187
32.253889,-84.068417,97188
38.981028,-76.944136,97315
33.52713,-97.88261,97393
31.770486,-84.781229,97466
35.3048,-111.0939,97540
36.009924,-96.099233,97580
37.2891,-80.2134,97626
41.431389,-88.7725,97629
32.043601,-103.759299,97657
39.26551,-76.9267,97685
42.1292,-71.5122,97707
37.1753,-81.9617,97733
36.8087,-76.3035,97740
33.5542,-112.2161,97741
40.518154,-79.328615,97758
29.897358,-92.066751,97782
31.833072,-104.241394,97792
32.79866,-96.80541,97821
42.8184,-82.4858,98012
31.9916009,-102.0832543,98065
41.81333,-90.52444,98146
31.7737,-104.9078,98152
36.672834,-76.887309,98370
34.256658,-85.127191,98379
36.23124,-95.27639,98431
35.22663,-119.62972,98517
27.2922,-89.0322,98600
36.49031,-119.533971,98649
46.509493,-100.798121,98676
38.2431,-81.556,98685
40.70483,-84.08,98695
39.75982,-86.85381,98705
41.30291,-72.932742,98781
35.30836,-111.51733,98814
41.1786,-75.68904,98828
41.0768,-74.0181,98846
27.257436,-98.936989,98892
35.511016,-78.429316,98907
41.6974,-86.4674,98928
18.4358,-66.0816,98939
30.00235,-90.397107,98951
36.697498,-121.7935,98967
42.929287,-85.431127,99086
40.86667,-96.619116,99125
40.9147,-96.6408,99135
