Incident Date,Incident Year,Incident Category,Latitude,Longitude,Types of crime
2023/03/24,2023,Other Miscellaneous,37.780699048573226,-122.40392088280285,
2023/03/23,2023,Assault,37.78693970570657,-122.41151576847024,
2023/03/24,2023,Missing Person,37.77283099431839,-122.39137353346597,
2023/03/24,2023,Larceny Theft,37.80528698382421,-122.42365507596732,
2023/03/23,2023,Lost Property,37.76560583760297,-122.41048669029503,
2023/03/24,2023,Larceny Theft,37.75220444116967,-122.4190175437401,
2023/03/23,2023,Stolen Property,37.71073194458116,-122.41877184294184,
2023/03/24,2023,Malicious Mischief,37.715490873206214,-122.48331422029204,
2023/03/24,2023,Other Miscellaneous,37.80528698382421,-122.42365507596732,
2023/03/24,2023,Larceny Theft,37.782750916241895,-122.46870448273314,
2023/03/23,2023,Drug Offense,37.782116602343244,-122.45009230346619,
2023/03/24,2023,Larceny Theft,37.79588096144563,-122.40779730536886,
2023/03/24,2023,Assault,37.78138128185571,-122.45629574095672,
2023/03/19,2023,Larceny Theft,37.76927768510462,-122.42230830373133,
2023/03/24,2023,Motor Vehicle Theft,37.784560141211806,-122.40733704162238,
2023/03/23,2023,Assault,37.77435883162946,-122.4427548666196,
2023/03/24,2023,Assault,37.78853592966637,-122.39603476680188,
2023/03/23,2023,Larceny Theft,37.79670390180037,-122.4084308870409,
2023/03/22,2023,Assault,37.71930935913096,-122.43886348695386,
2023/03/24,2023,Larceny Theft,37.8050981670941,-122.41012359091263,
2023/03/24,2023,Burglary,37.72694991292525,-122.47603947349434,
2023/03/24,2023,Larceny Theft,37.781160260651106,-122.46106282968253,
2023/03/24,2023,Drug Offense,37.78331088878137,-122.41752877437465,
2023/03/23,2023,Suspicious Occ,37.79223756939061,-122.41511637997341,
2023/03/22,2023,Larceny Theft,37.7659246615714,-122.46644249108988,
2023/03/23,2023,Drug Offense,37.77250281646585,-122.42261969178954,
2023/03/22,2023,Motor Vehicle Theft,37.78037272095248,-122.44058931920651,
2023/03/18,2023,Assault,37.7998429520262,-122.43604617512675,
2023/03/22,2023,Burglary,37.78223057378371,-122.41029202788059,
2023/03/19,2023,Lost Property,37.708903824877794,-122.39440306701337,
2023/03/24,2023,Other Miscellaneous,37.78138128185571,-122.45629574095672,
2023/03/24,2023,Lost Property,37.78853592966637,-122.39603476680188,
2023/03/23,2023,Missing Person,37.78813450138674,-122.39031948501302,
2023/03/24,2023,Larceny Theft,37.77580159111132,-122.4464708309722,
2023/03/18,2023,Larceny Theft,37.77745741894575,-122.4131576926893,
2023/03/22,2023,Other Miscellaneous,37.72882232211079,-122.42266589997469,
2023/03/20,2023,Larceny Theft,37.77745741894575,-122.4131576926893,
2023/03/18,2023,Larceny Theft,37.761700908167974,-122.42157840187744,
2023/03/24,2023,Motor Vehicle Theft,37.76840526775054,-122.4178021552485,
2023/03/22,2023,Larceny Theft,37.72817129450155,-122.43497335435859,
2023/03/24,2023,Robbery,37.768273652528386,-122.41998151324081,
2023/03/24,2023,Assault,37.717178947506795,-122.38626501459227,
2023/03/24,2023,Drug Offense,37.77871942789032,-122.4147412230519,
2023/03/24,2023,Other Miscellaneous,37.7783268304671,-122.39653063923612,
2023/03/24,2023,Other Miscellaneous,37.78106951037556,-122.44751798367983,
2023/03/24,2023,Assault,37.78448090143288,-122.45013568820917,
2023/03/20,2023,Larceny Theft,37.77965775127483,-122.40928340438033,
2023/03/19,2023,Larceny Theft,37.784006612420036,-122.40486479517743,
2023/03/23,2023,Larceny Theft,37.740121824618925,-122.42873612917286,
2023/03/21,2023,Larceny Theft,37.755169793091,-122.42318100123339,
2023/03/21,2023,Lost Property,37.78325923532804,-122.40270815508224,
2023/03/24,2023,Robbery,37.805494467998535,-122.40695663340361,
2023/03/24,2023,Larceny Theft,37.72736955799194,-122.41988336875994,
2023/03/24,2023,Other Offenses,37.78211912156566,-122.39684142850209,
2023/03/24,2023,Burglary,37.78138128185571,-122.45629574095672,
2023/03/21,2023,Malicious Mischief,37.76924400920642,-122.40800720463587,
2023/01/09,2023,Disorderly Conduct,37.78266289872301,-122.43763345468696,
2023/03/23,2023,Warrant,37.775997142169274,-122.42616739374448,Misdemeanors
2023/03/24,2023,Warrant,37.77871942789032,-122.4147412230519,Misdemeanors
2023/03/24,2023,Larceny Theft,37.80624124805435,-122.41878185632008,
2023/03/24,2023,Other Miscellaneous,37.780699048573226,-122.40392088280285,
2023/03/24,2023,Fraud,37.75220444116967,-122.4190175437401,
2023/03/23,2023,Drug Offense,37.78351564008561,-122.41588253952085,
2023/03/19,2023,Larceny Theft,37.796094568589005,-122.42010952520249,
2023/08/28,2023,Other Miscellaneous,37.76032387703381,-122.41264307110245,
2023/03/25,2023,Lost Property,37.7274574828607,-122.42730210944559,
2023/07/14,2023,Larceny Theft,37.76991775799648,-122.42158253573476,
2023/08/28,2023,Malicious Mischief,37.74637267141344,-122.435840860086,
2023/08/22,2023,Larceny Theft,37.79519781622094,-122.4131877728713,
2023/10/02,2023,Fraud,37.802489735410575,-122.42308780639962,
2023/10/19,2023,Larceny Theft,37.76382320609948,-122.41358757032155,
2023/10/19,2023,Warrant,37.73117466009325,-122.3816081442244,Misdemeanors
2023/10/18,2023,Motor Vehicle Theft,37.787035579181214,-122.39793239233553,
2023/10/19,2023,Assault,37.72694991292525,-122.47603947349434,
2023/10/19,2023,Assault,37.72805144299115,-122.38212570745503,
2023/10/19,2023,Other Miscellaneous,37.713843647270934,-122.43536086648237,
2023/10/05,2023,Larceny Theft,37.78556384617361,-122.42978259351794,
2023/10/11,2023,Larceny Theft,37.72832906562394,-122.46773934262679,
2023/10/19,2023,Assault,37.75543693568604,-122.41874757531652,
2023/08/27,2023,Larceny Theft,37.80444119792929,-122.475651426117,
2023/08/27,2023,Assault,37.77499194694682,-122.43779874819879,
2023/08/26,2023,Robbery,37.76218657286418,-122.44016828162763,
2023/07/25,2023,Offences Against The Family And Children,37.72453317055797,-122.45921280471808,
2023/08/07,2023,Fraud,37.71612635576401,-122.46442049546815,
2023/08/28,2023,Assault,37.78661895979627,-122.4215701166973,
2023/08/13,2023,Malicious Mischief,37.79374703131433,-122.41036544410379,
2023/08/27,2023,Missing Person,37.792436047188296,-122.39109612051386,
2023/08/27,2023,Other Miscellaneous,37.787765494696465,-122.40504139998343,
2023/08/25,2023,Robbery,37.75220444116967,-122.4190175437401,
2023/08/28,2023,Drug Offense,37.78242041771279,-122.4169829963755,
2023/08/24,2023,Larceny Theft,37.75300402962228,-122.40633623830558,
2023/08/26,2023,Malicious Mischief,37.72185137014578,-122.45410655339482,
2023/08/28,2023,Missing Person,37.78289412114938,-122.42081700428415,
2023/08/27,2023,Missing Person,37.789110174829865,-122.41701687926658,
2023/08/26,2023,Malicious Mischief,37.77840833066004,-122.47924078997123,
2023/08/28,2023,Other Miscellaneous,37.78465714011983,-122.41443019938555,
2023/08/27,2023,Miscellaneous Investigation,37.78207306684549,-122.41222073683006,
2023/08/28,2023,Larceny Theft,37.8063434285485,-122.41543157088526,
2023/08/26,2023,Larceny Theft,37.75232910162022,-122.4774149791979,
2023/08/28,2023,Motor Vehicle Theft,37.712179048973425,-122.47043908800363,
2023/08/28,2023,Larceny Theft,37.73003719466246,-122.40459261785215,
2023/08/28,2023,Malicious Mischief,37.7601475526778,-122.42065953512214,
2023/08/24,2023,Motor Vehicle Theft,37.76607460663705,-122.40268495805263,
2023/08/27,2023,Miscellaneous Investigation,37.77063763481854,-122.44199776339865,
2023/08/26,2023,Motor Vehicle Theft,37.78330848665904,-122.43948038238113,
2023/08/28,2023,Suspicious Occ,37.7848662445387,-122.41278212939851,
2023/08/28,2023,Larceny Theft,37.80034079084897,-122.41758697619359,
2023/08/26,2023,Larceny Theft,37.75312141134241,-122.40436317793704,
2023/08/27,2023,Assault,37.80821405292514,-122.41580242607432,
2023/08/28,2023,Fraud,37.78829319282882,-122.40840155198468,
2023/07/27,2023,Fraud,37.77812569661714,-122.39184052639568,
2023/08/27,2023,Assault,37.78328785199654,-122.40895216005933,
2023/08/27,2023,Assault,37.76853738566884,-122.4156137824238,
2023/08/21,2023,Larceny Theft,37.76750445867602,-122.42894856756236,
2023/08/28,2023,Motor Vehicle Theft,37.727957455453854,-122.40195514512043,
2023/08/27,2023,Assault,37.71853855950266,-122.47855602878344,
2023/08/24,2023,Malicious Mischief,37.76877049785351,-122.42746205880601,
2023/08/25,2023,Larceny Theft,37.76032387703381,-122.41264307110245,
2023/08/23,2023,Motor Vehicle Theft,37.70909807296136,-122.4059805520096,
2023/08/14,2023,Missing Person,37.72897476627766,-122.46807726285189,
2023/08/26,2023,Robbery,37.76511715805121,-122.4185791393267,
2023/08/27,2023,Malicious Mischief,37.753703092703674,-122.42081213698863,
2023/08/28,2023,Offences Against The Family And Children,37.79016047050102,-122.42397496619338,
2023/08/28,2023,Arson,37.801953383039745,-122.4046676974246,
2023/08/28,2023,Larceny Theft,37.769378662723035,-122.4518657283479,
2023/08/23,2023,Other Miscellaneous,37.785167213738916,-122.41790141130261,
2023/08/24,2023,Larceny Theft,37.802071870743866,-122.4263773454864,
2023/08/23,2023,Larceny Theft,37.78154661930716,-122.4028493598664,
2023/08/27,2023,Other Miscellaneous,37.75543693568604,-122.41874757531652,
2023/08/28,2023,Larceny Theft,37.771396030943585,-122.50989475109745,
2023/08/25,2023,Larceny Theft,37.71405530235735,-122.45903538600939,
2023/08/28,2023,Disorderly Conduct,37.780005867994824,-122.41193341005338,
2023/08/27,2023,Other Miscellaneous,37.75521390152421,-122.3909219438038,
2023/08/27,2023,Larceny Theft,37.795435178503844,-122.43346906377299,
2023/08/27,2023,Larceny Theft,37.77812569661714,-122.39184052639568,
2023/08/27,2023,Other Miscellaneous,37.72758998091267,-122.45653704017849,
2023/08/24,2023,Motor Vehicle Theft,37.76193988484745,-122.47153760947498,
2023/08/27,2023,Other,37.7814283707046,-122.43232898312252,
2023/08/28,2023,Fraud,37.79742018466854,-122.41026352609894,
2023/08/27,2023,Assault,37.787765494696465,-122.40504139998343,
2023/08/28,2023,Motor Vehicle Theft,37.7338427940057,-122.42237832292422,
2023/08/28,2023,Burglary,37.74189592711639,-122.44908168120425,
2023/08/28,2023,Larceny Theft,37.80821405292514,-122.41580242607432,
2023/08/21,2023,Fraud,37.770426369755086,-122.44364908724367,
2023/02/19,2023,Burglary,37.74106112316669,-122.45983994994809,
2023/08/26,2023,Motor Vehicle Theft,37.78197461947164,-122.48594532901511,
2023/08/27,2023,Motor Vehicle Theft,37.71820172403529,-122.4753886673309,
2023/08/28,2023,Robbery,37.73011880465789,-122.47593733565002,
2023/08/26,2023,Larceny Theft,37.78435505539235,-122.4329142491479,
2023/08/27,2023,Missing Person,37.78299789645973,-122.39794294011354,
2023/08/28,2023,Lost Property,37.80549664761133,-122.42200682265661,
2023/08/26,2023,Larceny Theft,37.75312141134241,-122.40436317793704,
2023/08/28,2023,Lost Property,37.74237539724614,-122.42196876280964,
2023/08/26,2023,Malicious Mischief,37.788222699672026,-122.42021043633935,
2023/08/28,2023,Other,37.730015826566984,-122.3772026141149,
2023/08/27,2023,Assault,37.77812569661714,-122.39184052639568,
2023/08/26,2023,Malicious Mischief,37.788222699672026,-122.42021043633935,
2023/08/28,2023,Robbery,37.78631021732119,-122.41644912401847,
2023/08/28,2023,Other Miscellaneous,37.74816568813204,-122.41822117169174,
2023/08/28,2023,Missing Person,37.74509545170229,-122.41417304788753,
2023/08/25,2023,Larceny Theft,37.7603010605011,-122.41811812009416,
2023/08/27,2023,Larceny Theft,37.78803330548382,-122.40668317269146,
2023/08/27,2023,Disorderly Conduct,37.79855245267023,-122.42398214567397,
2023/08/28,2023,Disorderly Conduct,37.78289412114938,-122.42081700428415,
2023/08/26,2023,Suspicious Occ,37.764705299011204,-122.41525065017504,
2023/08/26,2023,Larceny Theft,37.716156273799264,-122.39000172133102,
2023/08/27,2023,Larceny Theft,37.7733038331604,-122.46802391783669,
2023/08/26,2023,Burglary,37.746231337454304,-122.43801133564698,
2023/08/27,2023,Larceny Theft,37.75285240350464,-122.40818896891844,
2023/08/28,2023,Malicious Mischief,37.763184096263835,-122.48569889193028,
2023/08/27,2023,Other Miscellaneous,37.72758998091267,-122.45653704017849,
2023/08/23,2023,Malicious Mischief,37.7610067180246,-122.44643363830613,
2023/08/28,2023,Missing Person,37.780005867994824,-122.41193341005338,
2023/08/27,2023,Larceny Theft,37.71007028653156,-122.43867975767627,
2023/08/28,2023,Larceny Theft,37.781327195293386,-122.4998705718611,
2023/08/26,2023,Robbery,37.76511715805121,-122.4185791393267,
2023/08/25,2023,Larceny Theft,37.78726185246508,-122.44679278091652,
2023/08/28,2023,Other Miscellaneous,37.78223057378371,-122.41029202788059,
2023/08/28,2023,Larceny Theft,37.78641773044466,-122.45340664826642,
2023/08/15,2023,Larceny Theft,37.7609547379289,-122.43390358046642,
2023/08/07,2023,Fraud,37.79968141342164,-122.40006607982292,
2023/08/27,2023,Robbery,37.764722869461266,-122.40352703550899,
2023/08/25,2023,Malicious Mischief,37.75235171503818,-122.44598442613956,
2023/08/18,2023,Fraud,37.796275467515336,-122.41845766319119,
2023/08/27,2023,Assault,37.77100577130384,-122.41964545936246,
2023/08/25,2023,Larceny Theft,37.76853738566884,-122.4156137824238,
2023/08/20,2023,Burglary,37.78661895979627,-122.4215701166973,
2023/08/26,2023,Other Miscellaneous,37.788222699672026,-122.42021043633935,
2023/08/28,2023,Motor Vehicle Theft,37.75521390152421,-122.3909219438038,
2023/08/26,2023,Motor Vehicle Theft,37.792251162752876,-122.40751895187246,
2023/08/26,2023,Larceny Theft,37.7528356110411,-122.38775628177875,
2023/08/10,2023,Larceny Theft,37.797089000192194,-122.43548982808359,
2023/08/28,2023,Miscellaneous Investigation,37.77588970286916,-122.41512795409884,
2023/08/28,2023,Missing Person,37.74509545170229,-122.41417304788753,
2023/08/28,2023,Other Offenses,37.74864750658526,-122.47603309996784,
2023/08/20,2023,Motor Vehicle Theft,37.72344678051801,-122.40007300242718,
2023/08/26,2023,Larceny Theft,37.76012354982655,-122.47033465334076,
2023/08/24,2023,Larceny Theft,37.75782051369443,-122.43248416753981,
2023/08/23,2023,Malicious Mischief,37.73242217387174,-122.38018459028908,
2023/08/27,2023,Other Miscellaneous,37.71893208858006,-122.39599491107272,
2023/08/26,2023,Larceny Theft,37.74659523116863,-122.4064956130513,
2023/08/28,2023,Warrant,37.77745741894575,-122.4131576926893,Misdemeanors
2023/08/20,2023,Arson,37.754098620334375,-122.47968723430108,
2023/08/26,2023,Larceny Theft,37.750382774761725,-122.3856160079015,
2023/08/28,2023,Other Miscellaneous,37.77871942789032,-122.4147412230519,
2023/08/28,2023,Sex Offense,37.7310657529941,-122.4748566058574,
2023/08/28,2023,Warrant,37.78610103879033,-122.41808809883916,Misdemeanors
2023/08/12,2023,Motor Vehicle Theft,37.72344678051801,-122.40007300242718,
2023/08/25,2023,Larceny Theft,37.76428896385761,-122.43227951733411,
2023/08/28,2023,Assault,37.78279444506034,-122.41405376568504,
2023/08/27,2023,Assault,37.780193029586776,-122.42701675772301,
2023/08/25,2023,Larceny Theft,37.76606248575656,-122.4773628313276,
2023/08/24,2023,Larceny Theft,37.760101292412216,-122.42142521378148,
2023/08/27,2023,Disorderly Conduct,37.787765494696465,-122.40504139998343,
2023/08/27,2023,Larceny Theft,37.76338175371858,-122.40437172737255,
2023/08/23,2023,Motor Vehicle Theft,37.720033300593364,-122.4561334995309,
2023/08/24,2023,Lost Property,37.759372452792256,-122.42135541826262,
2023/08/25,2023,Malicious Mischief,37.75736346172196,-122.41344685469947,
2023/08/28,2023,Larceny Theft,37.71875409989921,-122.41167332538446,
2023/08/24,2023,Larceny Theft,37.79210840263532,-122.40093308290575,
2023/07/28,2023,Burglary,37.77871942789032,-122.4147412230519,
2023/08/25,2023,Larceny Theft,37.807978726080414,-122.417715898404,
2023/08/27,2023,Larceny Theft,37.781110994733616,-122.46213927941308,
2023/08/28,2023,Larceny Theft,37.78537264618818,-122.43136639807875,
2023/08/25,2023,Malicious Mischief,37.77303929797831,-122.4306290861244,
2023/08/22,2023,Fraud,37.75928916994242,-122.43485368203896,
2023/08/27,2023,Motor Vehicle Theft,37.72875993614553,-122.4237399828557,
2023/08/28,2023,Other Miscellaneous,37.72694991292525,-122.47603947349434,
2023/08/26,2023,Motor Vehicle Theft,37.75889598840878,-122.41469003170093,
2023/08/20,2023,Lost Property,37.71713189356429,-122.42465618328696,
2023/08/27,2023,Larceny Theft,37.784896928156186,-122.39589570206874,
2023/08/28,2023,Larceny Theft,37.80727586975037,-122.41561643757444,
2023/08/26,2023,Malicious Mischief,37.788222699672026,-122.42021043633935,
2023/08/28,2023,Courtesy Report,37.76355949705151,-122.47717411231692,
2023/08/27,2023,Other Miscellaneous,37.769233921926144,-122.50827666944072,
2023/08/26,2023,Burglary,37.77159265292792,-122.42696962586282,
2023/08/28,2023,Larceny Theft,37.7659246615714,-122.46644249108988,
2023/08/23,2023,Larceny Theft,37.78298920316836,-122.46335052668974,
2023/08/28,2023,Larceny Theft,37.730318019697776,-122.40470639531522,
2023/08/27,2023,Burglary,37.80593151858661,-122.41871826672487,
2023/08/25,2023,Larceny Theft,37.748895971062346,-122.43385110439293,
2023/08/28,2023,Larceny Theft,37.80675808244208,-122.4121414255319,
2023/08/25,2023,Other Miscellaneous,37.77303929797831,-122.4306290861244,
2023/08/28,2023,Motor Vehicle Theft,37.78515093922473,-122.43308339913544,
2023/08/26,2023,Larceny Theft,37.7178761514803,-122.4716321803948,
2023/08/28,2023,Missing Person,37.73111788105647,-122.47723215416002,
2023/08/26,2023,Larceny Theft,37.787453843203366,-122.41499542426826,
2023/08/28,2023,Miscellaneous Investigation,37.78578958358186,-122.41296966814406,
2023/08/23,2023,Other Offenses,37.78154661930716,-122.4028493598664,
2023/08/27,2023,Robbery,37.753703092703674,-122.42081213698863,
2023/08/27,2023,Arson,37.7598935187085,-122.4248631979599,
2023/08/28,2023,Arson,37.76432401133162,-122.43170028845323,
2023/08/28,2023,Larceny Theft,37.77643503539543,-122.44148832787053,
2023/08/27,2023,Assault,37.784960258586636,-122.41954785498713,
2023/08/27,2023,Burglary,37.761699373831405,-122.47701088805827,
2023/08/28,2023,Motor Vehicle Theft,37.784709803078236,-122.41780582056246,
2023/08/27,2023,Motor Vehicle Theft,37.717930056779814,-122.46354192767058,
2023/08/27,2023,Larceny Theft,37.78258503232177,-122.41569387441227,
2023/08/27,2023,Larceny Theft,37.786246576578144,-122.42824149689217,
2023/08/27,2023,Stolen Property,37.77921168445851,-122.41093657493794,
2023/08/27,2023,Weapons Carrying Etc,37.753703092703674,-122.42081213698863,
2023/08/26,2023,Fraud,37.736464402595914,-122.49779796771058,
2023/08/26,2023,Malicious Mischief,37.788222699672026,-122.42021043633935,
2023/08/27,2023,Assault,37.79573710834212,-122.42341305643612,
2023/08/27,2023,Assault,37.7691985467523,-122.4177829388001,
2023/08/27,2023,Larceny Theft,37.71853855950266,-122.47855602878344,
2023/08/23,2023,Motor Vehicle Theft,37.7113873289337,-122.4590054691805,
2023/08/28,2023,Motor Vehicle Theft,37.78786244190096,-122.4268646443297,
2023/08/24,2023,Courtesy Report,37.7751608100771,-122.40363551943442,
2023/08/28,2023,Other Miscellaneous,37.75863256660654,-122.41905260777229,
2023/08/13,2023,Burglary,37.74411573971173,-122.43339459855535,
2023/08/26,2023,Other Miscellaneous,37.788222699672026,-122.42021043633935,
2023/08/24,2023,Larceny Theft,37.76266812644032,-122.43212405745926,
2023/08/23,2023,Missing Person,37.779090726308574,-122.46414497098554,
2023/08/27,2023,Robbery,37.78351564008561,-122.41588253952085,
2023/08/28,2023,Assault,37.7601475526778,-122.42065953512214,
2023/08/27,2023,Other Miscellaneous,37.76338175371858,-122.40437172737255,
2023/08/28,2023,Larceny Theft,37.78829319282882,-122.40840155198468,
2023/08/27,2023,Larceny Theft,37.76448782858365,-122.4074197397518,
2023/08/26,2023,Malicious Mischief,37.782802248999005,-122.46762910232071,
2023/08/27,2023,Malicious Mischief,37.77816583403992,-122.48459523893428,
2023/08/28,2023,Burglary,37.74637267141344,-122.435840860086,
2023/08/25,2023,Lost Property,37.74906582026698,-122.3864279302503,
2023/08/25,2023,Larceny Theft,37.72694991292525,-122.47603947349434,
2023/08/27,2023,Suspicious Occ,37.79435377821616,-122.4197527208369,
2023/08/27,2023,Motor Vehicle Theft,37.73376542115194,-122.4315945603496,
2023/08/28,2023,Malicious Mischief,37.749041286588366,-122.418135252796,
2023/08/28,2023,Larceny Theft,37.73405049602901,-122.49044354601376,
2023/08/26,2023,Burglary,37.72598566549406,-122.38680010758642,
2023/08/27,2023,Larceny Theft,37.77964975506475,-122.49438066599744,
2023/08/28,2023,Other Miscellaneous,37.75117875536422,-122.39640760368722,
2023/08/25,2023,Motor Vehicle Theft,37.78351564008561,-122.41588253952085,
2023/08/09,2023,Larceny Theft,37.80005154768055,-122.43440469982856,
2023/08/25,2023,Motor Vehicle Theft,37.78566778316536,-122.43655729799448,
2023/08/27,2023,Robbery,37.730693484518696,-122.43564078281968,
2023/08/28,2023,Larceny Theft,37.76499626872751,-122.42058060938771,
2023/08/20,2023,Malicious Mischief,37.754098620334375,-122.47968723430108,
2023/08/28,2023,Weapons Offense,37.72891865514355,-122.38698420294736,
2023/08/23,2023,Larceny Theft,37.76349643380175,-122.41848397609654,
2023/08/27,2023,Larceny Theft,37.781327195293386,-122.4998705718611,
2023/08/25,2023,Larceny Theft,37.76877049785351,-122.42746205880601,
2023/08/27,2023,Other Miscellaneous,37.76853738566884,-122.4156137824238,
2023/08/27,2023,Malicious Mischief,37.76853738566884,-122.4156137824238,
2023/08/26,2023,Larceny Theft,37.784560141211806,-122.40733704162238,
2023/08/28,2023,Larceny Theft,37.773351104022396,-122.46695171133629,
2023/08/27,2023,Disorderly Conduct,37.78328785199654,-122.40895216005933,
2023/08/26,2023,Assault,37.7602353540718,-122.41920604493745,
2023/06/04,2023,Lost Property,37.76382320609948,-122.41358757032155,
2023/08/26,2023,Burglary,37.746231337454304,-122.43801133564698,
2023/08/26,2023,Larceny Theft,37.75596633789481,-122.47981719701436,
2023/10/20,2023,Burglary,37.77812569661714,-122.39184052639568,
2023/08/23,2023,Burglary,37.77470378868268,-122.4042136895206,
2023/08/28,2023,Malicious Mischief,37.72324403566466,-122.4531071989789,
2023/08/27,2023,Other Miscellaneous,37.78414101130419,-122.41095161908784,
2023/08/28,2023,Malicious Mischief,37.78682752578904,-122.41992794913615,
2023/08/28,2023,Larceny Theft,37.753703092703674,-122.42081213698863,
2023/08/28,2023,Malicious Mischief,37.780576217006235,-122.42025546027398,
2023/08/25,2023,Malicious Mischief,37.781327195293386,-122.4998705718611,
2023/08/28,2023,Warrant,37.783824117317494,-122.42100836115098,Misdemeanors
2023/08/28,2023,Larceny Theft,37.77594986170828,-122.42278763487914,
2023/08/28,2023,Burglary,37.74885044177842,-122.42128446199904,
2023/08/25,2023,Malicious Mischief,37.76759524003734,-122.43119112088166,
2023/08/28,2023,Other Miscellaneous,37.74816568813204,-122.41822117169174,
2023/08/28,2023,Miscellaneous Investigation,37.783897366524386,-122.44298910619567,
2023/08/02,2023,Larceny Theft,37.76118404676933,-122.39833820353012,
2023/08/28,2023,Larceny Theft,37.80727586975037,-122.41561643757444,
2023/08/27,2023,Larceny Theft,37.7839325760642,-122.41259527758581,
2023/03/23,2023,Assault,37.74510910548583,-122.47148859980584,
2023/08/28,2023,Missing Person,37.77531730909958,-122.42772404668867,
2023/08/28,2023,Miscellaneous Investigation,37.77923467876185,-122.4609312697072,
2023/08/28,2023,Assault,37.780924586111794,-122.46642690396865,
2023/08/25,2023,Burglary,37.74694113783407,-122.41061909895916,
2023/08/28,2023,Assault,37.78175432665782,-122.40969326320398,
2023/08/28,2023,Burglary,37.80523676382582,-122.42026978486811,
2023/08/28,2023,Missing Person,37.78310139923345,-122.41918170505187,
2023/08/28,2023,Assault,37.714209482735754,-122.43617646639477,
2023/08/28,2023,Lost Property,37.7301646131596,-122.39897045921349,
2023/08/28,2023,Disorderly Conduct,37.75220444116967,-122.4190175437401,
2023/08/28,2023,Fraud,37.76491737717617,-122.42188644715362,
2023/08/27,2023,Other Miscellaneous,37.78414101130419,-122.41095161908784,
2023/08/28,2023,Warrant,37.76667360056878,-122.41982523539403,Misdemeanors
2023/08/28,2023,Lost Property,37.78242041771279,-122.4169829963755,
2023/08/25,2023,Other,37.79826806851783,-122.4035195465663,
2023/08/25,2023,Motor Vehicle Theft,37.76759524003734,-122.43119112088166,
2023/08/28,2023,Motor Vehicle Theft,37.744681182378415,-122.48118121642418,
2023/08/27,2023,Assault,37.77956414797087,-122.43195180329982,
2023/08/28,2023,Missing Person,37.73246638983684,-122.38661870493448,
2023/08/28,2023,Other,37.750673507959746,-122.41772628984334,
2023/08/28,2023,Malicious Mischief,37.72184860955077,-122.45512703039459,
2023/08/22,2023,Motor Vehicle Theft,37.728574319743224,-122.40509101928248,
2023/08/28,2023,Assault,37.80031549840949,-122.41020654508439,
2023/08/27,2023,Motor Vehicle Theft,37.78351564008561,-122.41588253952085,
2023/08/23,2023,Larceny Theft,37.77325671129455,-122.46909249744446,
2023/08/25,2023,Larceny Theft,37.73850009473432,-122.40388206741498,
2023/08/27,2023,Motor Vehicle Theft,37.71217948507751,-122.40245948022154,
2023/08/25,2023,Larceny Theft,37.78751214666316,-122.48742176005074,
2023/08/28,2023,Motor Vehicle Theft,37.770451759416225,-122.428426181173,
2023/08/28,2023,Missing Person,37.74885044177842,-122.42128446199904,
2023/08/26,2023,Motor Vehicle Theft,37.78754813874876,-122.42175810558996,
2023/08/26,2023,Larceny Theft,37.762034000850846,-122.41607798747275,
2023/07/27,2023,Fraud,37.7363880345204,-122.42897710882517,
2023/08/28,2023,Assault,37.78578958358186,-122.41296966814406,
2023/08/28,2023,Larceny Theft,37.753703092703674,-122.42081213698863,
2023/08/27,2023,Other Miscellaneous,37.79376511962328,-122.44658786372358,
2023/08/27,2023,Malicious Mischief,37.79376511962328,-122.44658786372358,
2023/08/26,2023,Motor Vehicle Theft,37.779090726308574,-122.46414497098554,
2023/08/27,2023,Larceny Theft,37.78640961281089,-122.40803623744476,
2023/10/20,2023,Assault,37.71589586796954,-122.47444642932042,
2023/08/28,2023,Drug Offense,37.75220444116967,-122.4190175437401,
2023/08/28,2023,Other,37.7187209986398,-122.45254754592594,
2023/08/27,2023,Assault,37.77709097125577,-122.42133043276547,
2023/08/27,2023,Burglary,37.795435178503844,-122.43346906377299,
2023/08/28,2023,Malicious Mischief,37.76667360056878,-122.41982523539403,
2023/08/28,2023,Larceny Theft,37.760550220844614,-122.38756878451498,
2023/08/28,2023,Larceny Theft,37.76619048550482,-122.40075504831447,
2023/08/26,2023,Malicious Mischief,37.786243437492,-122.48838974315218,
2023/08/26,2023,Arson,37.72636351499842,-122.38081711314345,
2023/08/28,2023,Larceny Theft,37.72453317055797,-122.45921280471808,
2023/08/27,2023,Malicious Mischief,37.78325923532804,-122.40270815508224,
2023/08/28,2023,Malicious Mischief,37.78242041771279,-122.4169829963755,
2023/10/17,2023,Forgery And Counterfeiting,37.78825670290457,-122.46031545400363,
2023/10/20,2023,Warrant,37.73864877116737,-122.40080826801052,Misdemeanors
2023/10/12,2023,Burglary,37.785967746003806,-122.44172632092675,
2023/02/02,2023,Assault,37.76448782858365,-122.4074197397518,
2023/03/25,2023,Missing Person,37.77550468658887,-122.44130006503445,
2023/03/25,2023,Other Miscellaneous,37.761901562293616,-122.41827132040292,
2023/03/22,2023,Malicious Mischief,37.763420291159434,-122.48033692793896,
2023/03/25,2023,Missing Person,37.712282748657074,-122.40652859820277,
2023/03/25,2023,Larceny Theft,37.781327195293386,-122.4998705718611,
2023/03/25,2023,Other Miscellaneous,37.72453317055797,-122.45921280471808,
